Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
sheriffs open,3.000000,0.000080,0.000758,5.441872
sheriffs cases,3.000000,0.000080,0.000758,3.832434
sheriffs safety,4.000000,0.000107,0.000980,3.460871
sheriffs complaints,4.000000,0.000107,0.000980,3.994953
sheriffs ensure,5.000000,0.000134,0.001195,5.179508
sheriffs son,5.000000,0.000134,0.001195,4.218097
sheriffs area,5.000000,0.000134,0.001195,2.892427
sheriffs incident,3.000000,0.000080,0.000758,2.767724
sheriffs increased,5.000000,0.000134,0.001195,4.748725
sheriffs obtained,3.000000,0.000080,0.000758,5.624194
office clown,23.000000,0.000616,0.004555,1.894998
office people,4.000000,0.000107,0.000980,1.345069
office clowns,9.000000,0.000241,0.002008,1.389887
office person,6.000000,0.000161,0.001404,3.097115
office reported,4.000000,0.000107,0.000980,2.134379
office call,3.000000,0.000080,0.000758,2.903924
office calls,3.000000,0.000080,0.000758,3.237697
office dressed,7.000000,0.000188,0.001609,2.907793
office police,3.000000,0.000080,0.000758,0.668403
office responded,3.000000,0.000080,0.000758,3.806792
office report,4.000000,0.000107,0.000980,2.675390
office officers,3.000000,0.000080,0.000758,3.018335
office reports,4.000000,0.000107,0.000980,1.739929
office received,12.000000,0.000321,0.002585,3.940323
office fleetwood,6.000000,0.000161,0.001404,3.875785
office manor,6.000000,0.000161,0.001404,3.912152
office open,3.000000,0.000080,0.000758,5.416230
office cases,3.000000,0.000080,0.000758,3.806792
office safety,4.000000,0.000107,0.000980,3.435228
office complaints,4.000000,0.000107,0.000980,3.969311
office public,4.000000,0.000107,0.000980,2.984812
office regarding,8.000000,0.000214,0.001811,5.144296
office ensure,5.000000,0.000134,0.001195,5.153866
office son,5.000000,0.000134,0.001195,4.192454
office seeing,3.000000,0.000080,0.000758,2.890501
office area,5.000000,0.000134,0.001195,2.866785
office incident,3.000000,0.000080,0.000758,2.742081
office increased,4.000000,0.000107,0.000980,4.499939
office deputy,3.000000,0.000080,0.000758,3.494417
office obtained,3.000000,0.000080,0.000758,5.598551
open cases,3.000000,0.000080,0.000758,6.384480
cases people,5.000000,0.000134,0.001195,2.536463
cases clowns,4.000000,0.000107,0.000980,1.547207
cases police,4.000000,0.000107,0.000980,1.924336
cases true,3.000000,0.000080,0.000758,5.180508
cases hoaxes,3.000000,0.000080,0.000758,4.649879
initially clown,3.000000,0.000080,0.000758,1.829668
initially areas,3.000000,0.000080,0.000758,5.465970
initially wooded,3.000000,0.000080,0.000758,5.683034
initially children,4.000000,0.000107,0.000980,3.850453
wooded night,13.000000,0.000348,0.002773,4.802335
wooded areas,21.000000,0.000563,0.004210,6.313268
wooded reportedly,3.000000,0.000080,0.000758,4.367358
wooded children,4.000000,0.000107,0.000980,2.751841
wooded join,3.000000,0.000080,0.000758,6.694635
wooded area,12.000000,0.000321,0.002585,4.615194
reportedly clown,4.000000,0.000107,0.000980,0.801673
reportedly clowns,4.000000,0.000107,0.000980,1.234832
reportedly police,3.000000,0.000080,0.000758,1.324279
reportedly received,5.000000,0.000134,0.001195,3.720730
reportedly apartment,3.000000,0.000080,0.000758,3.375229
reportedly greenville,3.000000,0.000080,0.000758,2.751877
reportedly woods,8.000000,0.000214,0.001811,3.406615
reportedly children,10.000000,0.000268,0.002203,3.451067
reportedly lure,5.000000,0.000134,0.001195,3.730300
reportedly chased,4.000000,0.000107,0.000980,4.239524
children clown,24.000000,0.000643,0.004725,0.690234
children large,4.000000,0.000107,0.000980,2.916144
children people,5.000000,0.000134,0.001195,0.320889
children candy,7.000000,0.000188,0.001609,4.168907
children clowns,47.000000,0.001259,0.008407,1.795486
children reported,14.000000,0.000375,0.002959,2.139819
children kids,3.000000,0.000080,0.000758,1.108636
children house,11.000000,0.000295,0.002396,2.805602
children night,4.000000,0.000107,0.000980,1.503416
children police,18.000000,0.000482,0.003683,1.212840
children report,5.000000,0.000134,0.001195,1.651210
children officers,3.000000,0.000080,0.000758,1.771011
children reports,3.000000,0.000080,0.000758,0.204924
children apartment,9.000000,0.000241,0.002008,2.570642
children complex,6.000000,0.000161,0.001404,2.310008
children greenville,9.000000,0.000241,0.002008,1.947291
children live,4.000000,0.000107,0.000980,3.540298
children fleetwood,4.000000,0.000107,0.000980,2.222996
children walking,5.000000,0.000134,0.001195,2.482508
children dangerous,3.000000,0.000080,0.000758,2.559469
children carolina,4.000000,0.000107,0.000980,1.237713
children sightings,4.000000,0.000107,0.000980,0.521500
children areas,5.000000,0.000134,0.001195,2.757920
children woods,77.000000,0.002063,0.012755,3.767780
children wooded,4.000000,0.000107,0.000980,2.751841
children join,3.000000,0.000080,0.000758,4.574372
children situation,3.000000,0.000080,0.000758,2.110518
children lure,15.000000,0.000402,0.003142,2.925713
children alone,4.000000,0.000107,0.000980,2.847151
children supervised,6.000000,0.000161,0.001404,4.862054
children seeing,5.000000,0.000134,0.001195,2.154004
children wilson,4.000000,0.000107,0.000980,3.850453
children safe,3.000000,0.000080,0.000758,2.559469
children turn,3.000000,0.000080,0.000758,3.562771
children harmless,3.000000,0.000080,0.000758,3.252616
children white,3.000000,0.000080,0.000758,1.438878
children presence,4.000000,0.000107,0.000980,3.683399
children persuade,4.000000,0.000107,0.000980,4.862054
children displaying,4.000000,0.000107,0.000980,4.302438
children money,7.000000,0.000188,0.001609,3.440668
children believed,5.000000,0.000134,0.001195,4.274267
children lived,7.000000,0.000188,0.001609,4.610739
children pond,5.000000,0.000134,0.001195,3.527053
children area,4.000000,0.000107,0.000980,1.396318
children saw,5.000000,0.000134,0.001195,2.017144
children red,4.000000,0.000107,0.000980,2.105213
children seriously,3.000000,0.000080,0.000758,2.028840
children deputy,5.000000,0.000134,0.001195,2.757920
children school,9.000000,0.000241,0.002008,1.558020
children south,4.000000,0.000107,0.000980,1.404161
children telling,3.000000,0.000080,0.000758,3.395717
children heard,3.000000,0.000080,0.000758,2.593370
children approached,3.000000,0.000080,0.000758,3.475759
children buildings,3.000000,0.000080,0.000758,4.168907
children hiking,3.000000,0.000080,0.000758,4.574372
children local,3.000000,0.000080,0.000758,1.670207
children abandoned,3.000000,0.000080,0.000758,3.562771
children chased,4.000000,0.000107,0.000980,2.336325
children bus,3.000000,0.000080,0.000758,2.916144
children forest,4.000000,0.000107,0.000980,3.609291
children schools,6.000000,0.000161,0.001404,1.697986
children playing,3.000000,0.000080,0.000758,3.395717
children adult,6.000000,0.000161,0.001404,4.351228
children stranger,3.000000,0.000080,0.000758,4.351228
children adults,5.000000,0.000134,0.001195,3.698903
children van,7.000000,0.000188,0.001609,3.672470
children experience,4.000000,0.000107,0.000980,4.456589
children images,3.000000,0.000080,0.000758,3.188077
join clowns,3.000000,0.000080,0.000758,3.274428
join reports,3.000000,0.000080,0.000758,4.435401
join knocking,3.000000,0.000080,0.000758,8.804848
situation daily,6.000000,0.000161,0.001404,5.088232
situation police,3.000000,0.000080,0.000758,1.187704
situation law,7.000000,0.000188,0.001609,4.514144
situation enforcement,7.000000,0.000188,0.001609,4.767925
situation property,6.000000,0.000161,0.001404,4.682767
situation sic,5.000000,0.000134,0.001195,5.019239
situation riding,6.000000,0.000161,0.001404,6.340995
situation seriously,3.000000,0.000080,0.000758,3.795464
situation local,6.000000,0.000161,0.001404,4.129977
situation authorities,6.000000,0.000161,0.001404,4.326092
situation quite,6.000000,0.000161,0.001404,5.855487
knocking doors,4.000000,0.000107,0.000980,8.281600
knocking homes,3.000000,0.000080,0.000758,8.399383
doors homes,3.000000,0.000080,0.000758,7.588453
doors concerned,3.000000,0.000080,0.000758,6.435774
doors safety,3.000000,0.000080,0.000758,5.319770
doors neighborhood,3.000000,0.000080,0.000758,6.289170
investigators video,3.000000,0.000080,0.000758,4.869353
investigators photo,3.000000,0.000080,0.000758,5.642543
investigators conclusive,3.000000,0.000080,0.000758,7.146620
investigators evidence,4.000000,0.000107,0.000980,5.059397
investigators surfaced,3.000000,0.000080,0.000758,5.824865
conclusive video,3.000000,0.000080,0.000758,6.527581
conclusive photo,3.000000,0.000080,0.000758,7.300771
conclusive evidence,4.000000,0.000107,0.000980,6.717625
conclusive surfaced,3.000000,0.000080,0.000758,7.483093
conclusive suspects,3.000000,0.000080,0.000758,7.013089
evidence clown,8.000000,0.000214,0.001811,1.447193
evidence clowns,4.000000,0.000107,0.000980,1.187204
evidence video,4.000000,0.000107,0.000980,4.440357
evidence sightings,3.000000,0.000080,0.000758,2.089389
evidence surfaced,3.000000,0.000080,0.000758,5.108187
evidence suspects,3.000000,0.000080,0.000758,4.638183
evidence named,3.000000,0.000080,0.000758,4.983024
evidence substantiate,3.000000,0.000080,0.000758,5.513652
evidence claims,4.000000,0.000107,0.000980,4.845823
evidence surveillance,4.000000,0.000107,0.000980,6.024478
surfaced greenville,3.000000,0.000080,0.000758,3.757399
suspects clown,3.000000,0.000080,0.000758,1.049510
suspects named,4.000000,0.000107,0.000980,5.853852
suspects masks,5.000000,0.000134,0.001195,4.767074
officer police,5.000000,0.000134,0.001195,2.022316
officer greenville,3.000000,0.000080,0.000758,2.939089
officer department,3.000000,0.000080,0.000758,3.497200
officer woods,3.000000,0.000080,0.000758,2.612997
officer gilberto,4.000000,0.000107,0.000980,6.952464
officer franco,4.000000,0.000107,0.000980,6.036174
officer wrote,3.000000,0.000080,0.000758,4.554569
gilberto police,3.000000,0.000080,0.000758,3.651557
gilberto greenville,3.000000,0.000080,0.000758,5.079155
gilberto department,3.000000,0.000080,0.000758,5.637266
gilberto franco,4.000000,0.000107,0.000980,8.176240
franco police,3.000000,0.000080,0.000758,2.735266
franco reports,3.000000,0.000080,0.000758,3.519110
franco received,3.000000,0.000080,0.000758,4.620892
franco greenville,3.000000,0.000080,0.000758,4.162864
franco department,3.000000,0.000080,0.000758,4.720975
franco obstacle,3.000000,0.000080,0.000758,8.176240
obstacle detail,3.000000,0.000080,0.000758,9.092531
obstacle lack,3.000000,0.000080,0.000758,8.869387
obstacle descriptions,3.000000,0.000080,0.000758,8.687065
lack clowns,3.000000,0.000080,0.000758,3.051284
lack detail,3.000000,0.000080,0.000758,8.581705
lack descriptions,3.000000,0.000080,0.000758,8.176240
descriptions clowns,4.000000,0.000107,0.000980,3.156645
receiving clowns,4.000000,0.000107,0.000980,2.383455
receiving reports,3.000000,0.000080,0.000758,3.256746
receiving complaints,4.000000,0.000107,0.000980,5.773809
agency received,3.000000,0.000080,0.000758,5.314039
information call,4.000000,0.000107,0.000980,4.159857
information costumes,3.000000,0.000080,0.000758,4.033105
information residents,6.000000,0.000161,0.001404,4.438570
information suspects,3.000000,0.000080,0.000758,4.998186
information hair,3.000000,0.000080,0.000758,4.710504
information colors,3.000000,0.000080,0.000758,6.789945
information regarding,6.000000,0.000161,0.001404,5.824865
information becomes,5.000000,0.000134,0.001195,6.289170
information issue,6.000000,0.000161,0.001404,5.733893
information sent,6.000000,0.000161,0.001404,5.258469
information available,3.000000,0.000080,0.000758,6.230330
hair face,10.000000,0.000268,0.002203,5.039008
hair black,4.000000,0.000107,0.000980,4.549236
hair suspects,3.000000,0.000080,0.000758,4.933647
hair colors,3.000000,0.000080,0.000758,6.725407
hair masks,3.000000,0.000080,0.000758,3.968567
hair white,12.000000,0.000321,0.002585,4.976207
hair paint,5.000000,0.000134,0.001195,5.364430
hair nose,9.000000,0.000241,0.002008,5.654966
hair red,7.000000,0.000188,0.001609,4.815864
hair mask,4.000000,0.000107,0.000980,3.698903
hair gloves,3.000000,0.000080,0.000758,5.546752
colors suspects,3.000000,0.000080,0.000758,7.013089
colors masks,3.000000,0.000080,0.000758,6.048008
masks five,3.000000,0.000080,0.000758,4.601089
masks year,4.000000,0.000107,0.000980,4.166636
masks costumes,6.000000,0.000161,0.001404,3.984315
masks makeup,5.000000,0.000134,0.001195,4.138466
masks evil,4.000000,0.000107,0.000980,3.809962
masks full,5.000000,0.000134,0.001195,4.511141
masks season,3.000000,0.000080,0.000758,5.237078
masks whereas,3.000000,0.000080,0.000758,6.335690
masks stores,3.000000,0.000080,0.000758,5.354861
masks invited,5.000000,0.000134,0.001195,5.999218
masks families,5.000000,0.000134,0.001195,6.153369
warning clown,11.000000,0.000295,0.002396,2.061111
warning clowns,3.000000,0.000080,0.000758,1.194986
warning police,3.000000,0.000080,0.000758,1.572115
warning letters,3.000000,0.000080,0.000758,5.914477
warning parents,3.000000,0.000080,0.000758,3.922047
letter called,3.000000,0.000080,0.000758,3.414066
letter residents,7.000000,0.000188,0.001609,4.187256
letter apartment,3.000000,0.000080,0.000758,3.282138
letter greenville,7.000000,0.000188,0.001609,3.506085
letter fleetwood,10.000000,0.000268,0.002203,4.949396
letter manor,10.000000,0.000268,0.002203,4.985763
letter apartments,6.000000,0.000161,0.001404,4.474938
letter law,3.000000,0.000080,0.000758,3.710332
letter enforcement,3.000000,0.000080,0.000758,3.964112
letter county,6.000000,0.000161,0.001404,3.414066
letter sheriffs,3.000000,0.000080,0.000758,3.426969
letter office,4.000000,0.000107,0.000980,3.689009
letter warning,3.000000,0.000080,0.000758,4.305039
letter complaints,3.000000,0.000080,0.000758,4.244414
letter appears,3.000000,0.000080,0.000758,4.679732
letter printed,3.000000,0.000080,0.000758,6.384480
letter indicates,3.000000,0.000080,0.000758,6.161337
letter sent,6.000000,0.000161,0.001404,4.853004
letter home,3.000000,0.000080,0.000758,3.659901
letter school,3.000000,0.000080,0.000758,2.269516
letter parents,6.000000,0.000161,0.001404,4.274267
letter reads,3.000000,0.000080,0.000758,5.979015
begin clown,3.000000,0.000080,0.000758,2.030339
found clown,16.000000,0.000429,0.003324,1.507091
found creepy,3.000000,0.000080,0.000758,1.526996
found clowns,8.000000,0.000214,0.001811,1.247102
found house,5.000000,0.000134,0.001195,3.239466
found nothing,3.000000,0.000080,0.000758,3.519426
found dressed,3.000000,0.000080,0.000758,2.035494
found apartment,4.000000,0.000107,0.000980,2.982034
found woods,3.000000,0.000080,0.000758,1.744909
found doors,3.000000,0.000080,0.000758,4.985763
found evidence,13.000000,0.000348,0.002773,4.888125
found concerned,3.000000,0.000080,0.000758,4.238549
found suspicious,6.000000,0.000161,0.001404,3.749001
found signs,6.000000,0.000161,0.001404,5.478240
found activity,6.000000,0.000161,0.001404,4.379628
found characters,4.000000,0.000107,0.000980,4.426148
found threat,3.000000,0.000080,0.000758,2.705651
found threats,5.000000,0.000134,0.001195,2.546319
found credible,6.000000,0.000161,0.001404,4.698081
left police,4.000000,0.000107,0.000980,2.435162
left neighborhood,4.000000,0.000107,0.000980,5.883705
left car,3.000000,0.000080,0.000758,5.131717
left home,3.000000,0.000080,0.000758,4.576192
concerned clown,3.000000,0.000080,0.000758,1.283125
concerned police,3.000000,0.000080,0.000758,2.093412
concerned safety,3.000000,0.000080,0.000758,4.572555
concerned neighborhood,3.000000,0.000080,0.000758,5.541956
concerned parents,3.000000,0.000080,0.000758,4.443343
safety house,9.000000,0.000241,0.002008,4.161259
safety keep,7.000000,0.000188,0.001609,5.145416
safety night,7.000000,0.000188,0.001609,3.619360
safety reports,3.000000,0.000080,0.000758,1.761252
safety during,7.000000,0.000188,0.001609,4.837932
safety department,3.000000,0.000080,0.000758,2.963117
safety neighborhood,3.000000,0.000080,0.000758,4.425952
safety public,4.000000,0.000107,0.000980,3.293817
safety priority,11.000000,0.000295,0.002396,6.331371
safety please,6.000000,0.000161,0.001404,5.265702
safety community,6.000000,0.000161,0.001404,4.318321
safety students,3.000000,0.000080,0.000758,2.729502
safety issued,3.000000,0.000080,0.000758,4.572555
safety prudently,4.000000,0.000107,0.000980,6.418382
neighborhood clown,4.000000,0.000107,0.000980,1.424203
neighborhood reported,4.000000,0.000107,0.000980,3.412785
posted clown,6.000000,0.000161,0.001404,0.969467
posted message,4.000000,0.000107,0.000980,4.330357
posted clowns,4.000000,0.000107,0.000980,0.997161
posted media,4.000000,0.000107,0.000980,2.814009
posted uk,6.000000,0.000161,0.001404,5.228298
posted showing,3.000000,0.000080,0.000758,5.228298
posted instagram,3.000000,0.000080,0.000758,4.853605
posted facebook,13.000000,0.000348,0.002773,4.685811
posted page,3.000000,0.000080,0.000758,4.224996
posted twitter,4.000000,0.000107,0.000980,4.042675
posted someone,4.000000,0.000107,0.000980,3.250436
posted social,4.000000,0.000107,0.000980,2.916663
posted september,8.000000,0.000214,0.001811,5.080662
posted picture,4.000000,0.000107,0.000980,4.512678
drive car,3.000000,0.000080,0.000758,5.537182
drive darkcolored,3.000000,0.000080,0.000758,7.483093
stated waved,4.000000,0.000107,0.000980,6.453473
property person,3.000000,0.000080,0.000758,3.035747
property daily,6.000000,0.000161,0.001404,5.200710
property keep,3.000000,0.000080,0.000758,4.620892
property dressed,3.000000,0.000080,0.000758,2.692273
property reports,3.000000,0.000080,0.000758,2.084025
property received,3.000000,0.000080,0.000758,3.185807
property greenville,6.000000,0.000161,0.001404,3.420927
property fleetwood,7.000000,0.000188,0.001609,4.661714
property manor,7.000000,0.000188,0.001609,4.698081
property apartments,7.000000,0.000188,0.001609,4.698081
property management,7.000000,0.000188,0.001609,6.384480
property county,3.000000,0.000080,0.000758,2.789912
property letter,4.000000,0.000107,0.000980,4.320787
property safety,6.000000,0.000161,0.001404,4.472472
property complaints,4.000000,0.000107,0.000980,4.601089
property indicates,3.000000,0.000080,0.000758,6.230330
property due,3.000000,0.000080,0.000758,4.949396
property sic,5.000000,0.000134,0.001195,5.131717
property childrens,6.000000,0.000161,0.001404,5.165619
property ensure,6.000000,0.000161,0.001404,5.967965
property please,6.000000,0.000161,0.001404,5.588476
property manager,13.000000,0.000348,0.002773,6.533516
property damage,4.000000,0.000107,0.000980,6.048008
property violence,3.000000,0.000080,0.000758,4.844035
property injury,3.000000,0.000080,0.000758,6.741155
complaints clown,15.000000,0.000402,0.003142,2.310641
complaints clowns,4.000000,0.000107,0.000980,1.422044
complaints person,10.000000,0.000268,0.002203,4.451028
complaints dressed,13.000000,0.000348,0.002773,4.369919
complaints police,3.000000,0.000080,0.000758,1.511491
complaints residents,5.000000,0.000134,0.001195,4.131085
complaints office,6.000000,0.000161,0.001404,4.374776
complaints children,4.000000,0.000107,0.000980,2.721988
complaints lure,4.000000,0.000107,0.000980,3.694368
complaints regarding,6.000000,0.000161,0.001404,5.699701
complaints state,5.000000,0.000134,0.001195,4.119251
complaints city,4.000000,0.000107,0.000980,4.510117
complaints spokesman,3.000000,0.000080,0.000758,4.792980
complaints states,3.000000,0.000080,0.000758,3.923942
complaints ordinances,4.000000,0.000107,0.000980,7.240146
lure large,4.000000,0.000107,0.000980,3.888524
lure people,5.000000,0.000134,0.001195,1.293269
lure candy,6.000000,0.000161,0.001404,4.987136
lure clowns,3.000000,0.000080,0.000758,0.016331
lure kids,18.000000,0.000482,0.003683,3.872775
lure house,3.000000,0.000080,0.000758,2.478699
lure greenville,5.000000,0.000134,0.001195,2.331884
lure carolina,5.000000,0.000134,0.001195,2.433237
lure county,3.000000,0.000080,0.000758,1.883190
lure woods,82.000000,0.002197,0.013445,4.803074
lure wooded,3.000000,0.000080,0.000758,3.436539
lure children,65.000000,0.001741,0.011063,4.392050
lure displaying,3.000000,0.000080,0.000758,4.987136
lure amounts,3.000000,0.000080,0.000758,4.293989
lure money,10.000000,0.000268,0.002203,4.769723
lure seriously,3.000000,0.000080,0.000758,3.001221
lure south,5.000000,0.000134,0.001195,2.599685
lure forest,3.000000,0.000080,0.000758,4.293989
lure winstonsalem,4.000000,0.000107,0.000980,4.387515
lure treats,6.000000,0.000161,0.001404,5.428969
lure van,5.000000,0.000134,0.001195,4.308378
appears clown,6.000000,0.000161,0.001404,1.829668
appears fleetwood,3.000000,0.000080,0.000758,4.461043
appears manor,3.000000,0.000080,0.000758,4.497411
appears apartments,3.000000,0.000080,0.000758,4.497411
appears printed,3.000000,0.000080,0.000758,7.100100
appears letterhead,3.000000,0.000080,0.000758,7.387782
printed fleetwood,3.000000,0.000080,0.000758,6.165791
printed manor,3.000000,0.000080,0.000758,6.202159
printed apartments,3.000000,0.000080,0.000758,6.202159
printed letterhead,3.000000,0.000080,0.000758,9.092531
printed reminds,3.000000,0.000080,0.000758,8.804848
letterhead walking,3.000000,0.000080,0.000758,6.489841
letterhead children,3.000000,0.000080,0.000758,4.862054
letterhead reminds,3.000000,0.000080,0.000758,9.092531
letterhead public,3.000000,0.000080,0.000758,5.967965
letterhead alone,3.000000,0.000080,0.000758,7.077628
reminds walking,3.000000,0.000080,0.000758,6.202159
reminds woods,3.000000,0.000080,0.000758,4.753064
reminds children,3.000000,0.000080,0.000758,4.574372
reminds public,4.000000,0.000107,0.000980,5.967965
reminds alone,3.000000,0.000080,0.000758,6.789945
public clown,7.000000,0.000188,0.001609,0.564002
public message,3.000000,0.000080,0.000758,3.483059
public clowns,4.000000,0.000107,0.000980,0.437545
public feel,7.000000,0.000188,0.001609,4.618039
public drain,4.000000,0.000107,0.000980,5.744822
public appearances,3.000000,0.000080,0.000758,4.869353
public alarm,4.000000,0.000107,0.000980,4.358527
public place,5.000000,0.000134,0.001195,3.863831
public night,3.000000,0.000080,0.000758,2.321646
public police,10.000000,0.000268,0.002203,1.730965
public received,3.000000,0.000080,0.000758,2.412617
public arrested,3.000000,0.000080,0.000758,2.612230
public walking,3.000000,0.000080,0.000758,3.077594
public department,3.000000,0.000080,0.000758,2.512701
public areas,3.000000,0.000080,0.000758,3.353006
public woods,3.000000,0.000080,0.000758,1.628498
public children,3.000000,0.000080,0.000758,1.449807
public safety,6.000000,0.000161,0.001404,3.699282
public alone,3.000000,0.000080,0.000758,3.665380
public sent,3.000000,0.000080,0.000758,3.455660
public safe,7.000000,0.000188,0.001609,4.512678
public school,4.000000,0.000107,0.000980,1.853002
public conduct,3.000000,0.000080,0.000758,4.763993
public schools,7.000000,0.000188,0.001609,2.958048
public resources,4.000000,0.000107,0.000980,4.789310
public afraid,7.000000,0.000188,0.001609,4.176206
public unnecessary,3.000000,0.000080,0.000758,5.457140
public disorderly,3.000000,0.000080,0.000758,5.457140
public parks,3.000000,0.000080,0.000758,5.457140
public order,5.000000,0.000134,0.001195,5.179508
alone night,16.000000,0.000429,0.003324,5.105284
alone walking,15.000000,0.000402,0.003142,5.796694
alone areas,12.000000,0.000321,0.002585,5.848962
alone woods,3.000000,0.000080,0.000758,2.738160
alone wooded,12.000000,0.000321,0.002585,6.066027
alone roads,12.000000,0.000321,0.002585,6.789945
indicates greenville,3.000000,0.000080,0.000758,4.856011
indicates law,3.000000,0.000080,0.000758,5.907556
indicates enforcement,3.000000,0.000080,0.000758,6.161337
indicates county,3.000000,0.000080,0.000758,4.918143
indicates conducting,3.000000,0.000080,0.000758,8.358561
conducting daily,3.000000,0.000080,0.000758,6.635795
conducting reports,3.000000,0.000080,0.000758,4.212257
conducting property,3.000000,0.000080,0.000758,6.230330
conducting due,3.000000,0.000080,0.000758,7.077628
due media,3.000000,0.000080,0.000758,3.587199
due reports,3.000000,0.000080,0.000758,2.931323
due social,4.000000,0.000107,0.000980,3.977535
below full,3.000000,0.000080,0.000758,6.064008
below letter,3.000000,0.000080,0.000758,5.691333
below text,3.000000,0.000080,0.000758,7.300771
text letter,4.000000,0.000107,0.000980,5.861232
sic clown,4.000000,0.000107,0.000980,1.296370
sic daily,5.000000,0.000134,0.001195,5.537182
sic house,5.000000,0.000134,0.001195,4.415040
sic keep,5.000000,0.000134,0.001195,5.650511
sic lot,8.000000,0.000214,0.001811,5.972095
sic during,5.000000,0.000134,0.001195,5.343026
sic office,4.000000,0.000107,0.000980,4.276796
sic safety,12.000000,0.000321,0.002585,5.684413
sic property,5.000000,0.000134,0.001195,5.131717
sic complaints,8.000000,0.000214,0.001811,5.813030
sic several,4.000000,0.000107,0.000980,4.215427
sic conversation,4.000000,0.000107,0.000980,6.248348
sic regarding,4.000000,0.000107,0.000980,5.601721
sic priority,7.000000,0.000188,0.001609,6.720953
sic please,5.000000,0.000134,0.001195,5.924948
several clown,10.000000,0.000268,0.002203,1.000719
several creepy,6.000000,0.000161,0.001404,2.183776
several people,7.000000,0.000188,0.001609,1.843315
several clowns,25.000000,0.000670,0.004895,2.350169
several weeks,4.000000,0.000107,0.000980,3.937795
several reported,3.000000,0.000080,0.000758,1.785328
several calls,3.000000,0.000080,0.000758,3.176328
several lot,6.000000,0.000161,0.001404,4.472472
several strange,3.000000,0.000080,0.000758,3.850784
several dressed,4.000000,0.000107,0.000980,2.286808
several sighting,3.000000,0.000080,0.000758,3.234597
several police,4.000000,0.000107,0.000980,0.894717
several reports,7.000000,0.000188,0.001609,2.238176
several arrested,4.000000,0.000107,0.000980,2.979955
several apartment,4.000000,0.000107,0.000980,2.945666
several greenville,3.000000,0.000080,0.000758,2.034633
several green,5.000000,0.000134,0.001195,3.968567
several sightings,6.000000,0.000161,0.001404,2.112920
several areas,4.000000,0.000107,0.000980,3.720730
several woods,6.000000,0.000161,0.001404,2.401688
several office,6.000000,0.000161,0.001404,3.470320
several children,8.000000,0.000214,0.001811,2.510679
several complaints,6.000000,0.000161,0.001404,4.313407
several sic,4.000000,0.000107,0.000980,4.215427
several conversation,5.000000,0.000134,0.001195,5.259551
several laser,5.000000,0.000134,0.001195,5.092497
several lights,3.000000,0.000080,0.000758,4.581671
several area,7.000000,0.000188,0.001609,3.141888
several deputy,3.000000,0.000080,0.000758,3.433048
several south,3.000000,0.000080,0.000758,2.302433
several including,4.000000,0.000107,0.000980,3.878954
several flashing,5.000000,0.000134,0.001195,5.259551
several approached,3.000000,0.000080,0.000758,4.661714
several schools,10.000000,0.000268,0.002203,3.394766
several threats,5.000000,0.000134,0.001195,2.509952
several states,7.000000,0.000188,0.001609,3.866784
conversation lot,5.000000,0.000134,0.001195,6.323072
conversation office,5.000000,0.000134,0.001195,5.320920
conversation complaints,5.000000,0.000134,0.001195,6.164007
conversation sic,4.000000,0.000107,0.000980,6.248348
conversation regarding,5.000000,0.000134,0.001195,6.645845
regarding clown,16.000000,0.000429,0.003324,2.857017
regarding person,6.000000,0.000161,0.001404,4.422041
regarding dressed,6.000000,0.000161,0.001404,4.078567
regarding residents,6.000000,0.000161,0.001404,4.795245
regarding clothing,6.000000,0.000161,0.001404,6.335690
regarding issue,6.000000,0.000161,0.001404,6.090568
regarding sent,6.000000,0.000161,0.001404,5.615144
clothing clown,6.000000,0.000161,0.001404,2.030339
clothing woods,7.000000,0.000188,0.001609,4.096284
clothing children,15.000000,0.000402,0.003142,4.679732
clothing lure,7.000000,0.000188,0.001609,4.889972
clothing mask,4.000000,0.000107,0.000980,4.274267
foremost fleetwood,8.000000,0.000214,0.001811,6.453473
foremost manor,8.000000,0.000214,0.001811,6.489841
foremost apartments,8.000000,0.000214,0.001811,6.489841
foremost sic,7.000000,0.000188,0.001609,7.126418
foremost childrens,8.000000,0.000214,0.001811,7.111529
childrens clown,3.000000,0.000080,0.000758,0.860268
childrens house,7.000000,0.000188,0.001609,4.603092
childrens keep,7.000000,0.000188,0.001609,5.838563
childrens safety,15.000000,0.000402,0.003142,5.759136
childrens sic,12.000000,0.000321,0.002585,6.377560
childrens priority,8.000000,0.000214,0.001811,6.706064
childrens please,6.000000,0.000161,0.001404,5.958850
childrens parties,6.000000,0.000161,0.001404,6.195238
roads night,13.000000,0.000348,0.002773,5.526253
roads areas,12.000000,0.000321,0.002585,6.477571
roads wooded,12.000000,0.000321,0.002585,6.694635
persons call,5.000000,0.000134,0.001195,5.386302
persons immediately,5.000000,0.000134,0.001195,6.645845
persons police,5.000000,0.000134,0.001195,3.150782
aware clown,5.000000,0.000134,0.001195,1.337192
aware daily,6.000000,0.000161,0.001404,5.537182
aware reports,8.000000,0.000214,0.001811,3.401327
aware carolina,3.000000,0.000080,0.000758,3.165605
aware situation,8.000000,0.000214,0.001811,5.306921
aware property,6.000000,0.000161,0.001404,5.131717
