Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
aware riding,6.000000,0.000154,0.001348,6.743944
aware south,3.000000,0.000077,0.000727,3.286051
aware schools,3.000000,0.000077,0.000727,3.174411
aware states,3.000000,0.000077,0.000727,4.003104
riding daily,6.000000,0.000154,0.001348,6.812937
riding property,6.000000,0.000154,0.001348,6.407472
riding sic,5.000000,0.000128,0.001147,6.743944
remember property,5.000000,0.000128,0.001147,5.819685
remember sic,5.000000,0.000128,0.001147,6.338479
remember childrens,5.000000,0.000128,0.001147,6.190059
remember curfew,5.000000,0.000128,0.001147,7.254770
remember ensure,5.000000,0.000128,0.001147,6.992406
curfew safety,6.000000,0.000154,0.001348,5.861555
curfew property,6.000000,0.000154,0.001348,6.184328
curfew sic,5.000000,0.000128,0.001147,6.520801
curfew childrens,6.000000,0.000154,0.001348,6.554702
curfew ensure,6.000000,0.000154,0.001348,7.357049
ensure keep,7.000000,0.000179,0.001545,6.594909
ensure safety,12.000000,0.000307,0.002484,6.292338
ensure public,4.000000,0.000102,0.000940,4.743309
ensure sic,5.000000,0.000128,0.001147,6.258436
ensure childrens,7.000000,0.000179,0.001545,6.446489
ensure please,6.000000,0.000154,0.001348,6.715195
please house,6.000000,0.000154,0.001348,4.825797
please keep,7.000000,0.000179,0.001545,6.215419
please night,6.000000,0.000154,0.001348,4.535212
please during,6.000000,0.000154,0.001348,5.753784
please hours,6.000000,0.000154,0.001348,5.814408
please school,3.000000,0.000077,0.000727,3.085739
hours times,5.000000,0.000128,0.001147,5.142538
hours children,6.000000,0.000154,0.001348,3.142076
hours supervised,6.000000,0.000154,0.001348,6.967088
anymore information,6.000000,0.000154,0.001348,6.338479
anymore regarding,6.000000,0.000154,0.001348,6.695154
anymore becomes,5.000000,0.000128,0.001147,7.159460
anymore issue,6.000000,0.000154,0.001348,6.604182
anymore sent,6.000000,0.000154,0.001348,6.128759
becomes residents,5.000000,0.000128,0.001147,5.213549
becomes regarding,5.000000,0.000128,0.001147,6.599844
becomes issue,5.000000,0.000128,0.001147,6.508872
becomes sent,5.000000,0.000128,0.001147,6.033448
issue residents,6.000000,0.000154,0.001348,4.658272
issue sent,6.000000,0.000154,0.001348,5.478171
sent clown,4.000000,0.000102,0.000940,0.385355
sent message,3.000000,0.000077,0.000727,4.336999
sent residents,10.000000,0.000256,0.002116,4.693674
sent fleetwood,4.000000,0.000102,0.000940,4.182848
sent manor,4.000000,0.000102,0.000940,4.219216
sent apartments,3.000000,0.000077,0.000727,3.931534
sent warning,6.000000,0.000154,0.001348,5.147929
sent letter,3.000000,0.000077,0.000727,4.113855
sent letters,4.000000,0.000102,0.000940,6.010975
sent property,3.000000,0.000077,0.000727,4.182848
sent manager,3.000000,0.000077,0.000727,5.147929
sent home,3.000000,0.000077,0.000727,3.809644
sent school,4.000000,0.000102,0.000940,2.706942
sent parents,6.000000,0.000154,0.001348,4.424010
manager residents,4.000000,0.000102,0.000940,4.615712
manager greenville,3.000000,0.000077,0.000727,3.646859
manager fleetwood,7.000000,0.000179,0.001545,5.580793
manager manor,7.000000,0.000179,0.001545,5.617161
manager apartments,6.000000,0.000154,0.001348,5.463010
residing called,3.000000,0.000077,0.000727,6.076115
residing received,3.000000,0.000077,0.000727,5.778863
residing complex,3.000000,0.000077,0.000727,6.089018
residing greenville,3.000000,0.000077,0.000727,5.320836
residing letter,3.000000,0.000077,0.000727,6.626161
son clown,22.000000,0.000563,0.004212,2.174660
son report,7.000000,0.000179,0.001545,2.401903
son front,3.000000,0.000077,0.000727,5.171862
son strange,5.000000,0.000128,0.001147,5.220064
son woods,11.000000,0.000281,0.002301,3.866279
son several,4.000000,0.000102,0.000940,3.861941
son seeing,5.000000,0.000128,0.001147,4.198413
son basketball,5.000000,0.000128,0.001147,6.724142
son court,4.000000,0.000102,0.000940,5.459544
son saw,8.000000,0.000205,0.001739,4.531557
son heard,5.000000,0.000128,0.001147,5.148605
son whispering,8.000000,0.000205,0.001739,6.420955
son noises,4.000000,0.000102,0.000940,5.653700
son chains,5.000000,0.000128,0.001147,6.569991
son banging,4.000000,0.000102,0.000940,6.346847
seeing clown,55.000000,0.001407,0.009240,2.299823
seeing running,3.000000,0.000077,0.000727,3.658600
seeing person,3.000000,0.000077,0.000727,2.409927
seeing media,4.000000,0.000102,0.000940,2.401763
seeing standing,3.000000,0.000077,0.000727,3.687587
seeing man,4.000000,0.000102,0.000940,2.730945
seeing wearing,3.000000,0.000077,0.000727,2.531817
seeing dressed,7.000000,0.000179,0.001545,2.913751
seeing apartment,3.000000,0.000077,0.000727,2.725311
seeing arnold,4.000000,0.000102,0.000940,4.410587
seeing woods,9.000000,0.000230,0.001929,2.874481
seeing children,3.000000,0.000077,0.000727,1.597177
seeing lure,3.000000,0.000077,0.000727,2.569557
seeing basketball,4.000000,0.000102,0.000940,5.709870
seeing court,4.000000,0.000102,0.000940,4.668417
seeing social,5.000000,0.000128,0.001147,2.727561
seeing lurking,4.000000,0.000102,0.000940,4.005122
basketball court,5.000000,0.000128,0.001147,7.417289
court king,3.000000,0.000077,0.000727,4.746979
court jester,6.000000,0.000154,0.001348,6.500998
community clown,5.000000,0.000128,0.001147,0.327596
community concern,5.000000,0.000128,0.001147,5.014947
community report,3.000000,0.000077,0.000727,1.189145
community getting,3.000000,0.000077,0.000727,4.381519
community activist,4.000000,0.000102,0.000940,6.541003
community bruce,4.000000,0.000102,0.000940,6.541003
community wilson,4.000000,0.000102,0.000940,5.529402
community involved,3.000000,0.000077,0.000727,4.749244
community events,4.000000,0.000102,0.000940,4.791803
community prudently,4.000000,0.000102,0.000940,6.541003
activist apartments,3.000000,0.000077,0.000727,6.156157
activist getting,3.000000,0.000077,0.000727,6.887045
activist bruce,4.000000,0.000102,0.000940,9.046529
activist wilson,4.000000,0.000102,0.000940,8.034928
activist involved,3.000000,0.000077,0.000727,7.254770
bruce apartments,3.000000,0.000077,0.000727,6.156157
bruce getting,3.000000,0.000077,0.000727,6.887045
bruce children,3.000000,0.000077,0.000727,4.528370
bruce wilson,4.000000,0.000102,0.000940,8.034928
bruce involved,3.000000,0.000077,0.000727,7.254770
wilson apartments,3.000000,0.000077,0.000727,5.144557
wilson getting,3.000000,0.000077,0.000727,5.875444
wilson children,3.000000,0.000077,0.000727,3.516770
wilson involved,3.000000,0.000077,0.000727,6.243169
wilson safe,3.000000,0.000077,0.000727,5.732343
involved clown,8.000000,0.000205,0.001739,1.799048
involved apartments,3.000000,0.000077,0.000727,4.652080
involved sightings,6.000000,0.000154,0.001348,3.607364
involved children,3.000000,0.000077,0.000727,3.024293
involved safe,3.000000,0.000077,0.000727,5.239867
involved turn,3.000000,0.000077,0.000727,6.243169
safe sightings,3.000000,0.000077,0.000727,2.403391
safe turn,3.000000,0.000077,0.000727,5.732343
safe harmless,3.000000,0.000077,0.000727,5.422188
safe afraid,7.000000,0.000179,0.001545,5.239867
safe fun,3.000000,0.000077,0.000727,4.519321
turn harmless,3.000000,0.000077,0.000727,6.425490
suspicious clown,28.000000,0.000716,0.005188,1.815048
suspicious circus,7.000000,0.000179,0.001545,4.588038
suspicious person,15.000000,0.000384,0.003019,4.209718
suspicious report,4.000000,0.000102,0.000940,1.241513
suspicious call,5.000000,0.000128,0.001147,3.611062
suspicious dressed,17.000000,0.000435,0.003367,3.991408
suspicious police,5.000000,0.000128,0.001147,1.375541
suspicious children,3.000000,0.000077,0.000727,1.787530
suspicious character,7.000000,0.000179,0.001545,5.116105
suspicious attire,10.000000,0.000256,0.002116,6.123368
suspicious white,3.000000,0.000077,0.000727,2.882513
suspicious activity,10.000000,0.000256,0.002116,5.111767
suspicious area,3.000000,0.000077,0.000727,2.552271
suspicious characters,5.000000,0.000128,0.001147,4.870605
suspicious behavior,4.000000,0.000102,0.000940,4.747545
character clown,6.000000,0.000154,0.001348,1.266244
character circus,6.000000,0.000154,0.001348,5.425527
character dressed,6.000000,0.000154,0.001348,3.941594
character attire,6.000000,0.000154,0.001348,6.604182
character white,8.000000,0.000205,0.001739,4.854982
attire face,7.000000,0.000179,0.001545,5.617161
attire kids,6.000000,0.000154,0.001348,4.887646
attire white,7.000000,0.000179,0.001545,5.372039
attire paint,7.000000,0.000179,0.001545,6.635731
attire enticing,6.000000,0.000154,0.001348,7.542452
white clown,8.000000,0.000205,0.001739,0.167631
white shoes,13.000000,0.000333,0.002664,5.431462
white balloon,3.000000,0.000077,0.000727,4.812423
white face,19.000000,0.000486,0.003709,4.578808
white report,3.000000,0.000077,0.000727,0.559177
white painted,3.000000,0.000077,0.000727,4.444698
white kids,6.000000,0.000154,0.001348,2.850764
white man,3.000000,0.000077,0.000727,2.238963
white house,15.000000,0.000384,0.003019,4.164738
white black,3.000000,0.000077,0.000727,3.159500
white road,4.000000,0.000102,0.000940,4.001493
white children,4.000000,0.000102,0.000940,1.680558
white hair,5.000000,0.000128,0.001147,4.054737
white paint,14.000000,0.000358,0.002842,5.291996
white enticing,6.000000,0.000154,0.001348,5.505570
white follow,7.000000,0.000179,0.001545,4.360438
white nose,5.000000,0.000128,0.001147,3.965125
white horse,4.000000,0.000102,0.000940,5.911035
white saw,4.000000,0.000102,0.000940,2.842982
white red,28.000000,0.000716,0.005188,5.100105
white mask,6.000000,0.000154,0.001348,3.002314
white gloves,13.000000,0.000333,0.002664,5.911035
white pants,5.000000,0.000128,0.001147,4.812423
white blue,3.000000,0.000077,0.000727,4.301597
white press,7.000000,0.000179,0.001545,4.721451
white briefing,3.000000,0.000077,0.000727,5.217888
white overalls,5.000000,0.000128,0.001147,5.574563
white bushy,5.000000,0.000128,0.001147,5.441031
white van,7.000000,0.000179,0.001545,4.721451
white josh,7.000000,0.000179,0.001545,5.554360
white secretary,6.000000,0.000154,0.001348,5.911035
white earnest,6.000000,0.000154,0.001348,5.217888
paint clown,6.000000,0.000154,0.001348,1.143641
paint kids,7.000000,0.000179,0.001545,4.268607
paint woods,8.000000,0.000205,0.001739,3.816089
paint enticing,7.000000,0.000179,0.001545,6.923413
paint follow,7.000000,0.000179,0.001545,5.624130
paint himher,5.000000,0.000128,0.001147,7.174727
enticing kids,7.000000,0.000179,0.001545,5.329479
enticing woods,7.000000,0.000179,0.001545,4.743430
enticing follow,6.000000,0.000154,0.001348,6.530851
enticing himher,5.000000,0.000128,0.001147,8.235599
follow clown,4.000000,0.000102,0.000940,0.499765
follow creepy,3.000000,0.000077,0.000727,2.378937
follow woods,9.000000,0.000230,0.001929,3.695461
follow himher,5.000000,0.000128,0.001147,6.936316
follow stephen,3.000000,0.000077,0.000727,4.083685
follow king,3.000000,0.000077,0.000727,4.083685
follow guys,3.000000,0.000077,0.000727,4.990406
follow ✔,6.000000,0.000154,0.001348,6.936316
follow stephenking,3.000000,0.000077,0.000727,6.648634
himher woods,5.000000,0.000128,0.001147,4.994744
investigative report,6.000000,0.000154,0.001348,3.982353
state clown,24.000000,0.000614,0.004541,1.345381
state people,6.000000,0.000154,0.001348,1.631329
state storm,4.000000,0.000102,0.000940,5.584707
state report,6.000000,0.000154,0.001348,1.331461
state night,3.000000,0.000077,0.000727,2.343853
state streets,4.000000,0.000102,0.000940,4.044262
state police,22.000000,0.000563,0.004212,2.541629
state page,3.000000,0.000077,0.000727,3.687587
state saw,4.000000,0.000102,0.000940,2.922119
state twitter,9.000000,0.000230,0.001929,4.316196
state sgt,5.000000,0.000128,0.001147,4.960553
state university,8.000000,0.000205,0.001739,4.458696
state students,7.000000,0.000179,0.001545,3.148591
state laws,3.000000,0.000077,0.000727,4.786200
state created,4.000000,0.000102,0.000940,4.603878
state campus,4.000000,0.000102,0.000940,3.569804
state october,3.000000,0.000077,0.000727,3.562424
state hunt,4.000000,0.000102,0.000940,4.811517
mother clown,7.000000,0.000179,0.001545,1.611449
mother called,3.000000,0.000077,0.000727,4.230288
mother police,3.000000,0.000077,0.000727,2.047411
whose clown,4.000000,0.000102,0.000940,1.693688
name clown,5.000000,0.000128,0.001147,1.041362
witnessed clown,6.000000,0.000154,0.001348,2.099153
laser woods,5.000000,0.000128,0.001147,4.039233
laser lights,13.000000,0.000333,0.002664,7.867874
lights woods,5.000000,0.000128,0.001147,4.039233
resident clown,22.000000,0.000563,0.004212,2.117502
resident report,5.000000,0.000128,0.001147,2.008272
resident officers,3.000000,0.000077,0.000727,3.758262
resident apartment,3.000000,0.000077,0.000727,3.459281
resident greenville,3.000000,0.000077,0.000727,2.835929
resident walking,3.000000,0.000077,0.000727,3.958933
resident woods,3.000000,0.000077,0.000727,2.509838
resident son,6.000000,0.000154,0.001348,5.114704
resident seeing,4.000000,0.000102,0.000940,3.918111
resident largefigured,6.000000,0.000154,0.001348,6.443840
resident blinking,7.000000,0.000179,0.001545,6.230265
resident saw,7.000000,0.000179,0.001545,4.340868
resident deputy,3.000000,0.000077,0.000727,4.234345
resident home,3.000000,0.000077,0.000727,3.837043
largefigured clown,9.000000,0.000230,0.001929,2.609978
largefigured standing,6.000000,0.000154,0.001348,6.500998
largefigured blinking,9.000000,0.000230,0.001929,7.867874
largefigured nose,9.000000,0.000230,0.001929,6.877476
largefigured streetlight,3.000000,0.000077,0.000727,8.235599
largefigured post,4.000000,0.000102,0.000940,5.884224
blinking standing,10.000000,0.000256,0.002116,6.644099
blinking nose,13.000000,0.000333,0.002664,6.877476
blinking streetlight,3.000000,0.000077,0.000727,7.867874
blinking post,6.000000,0.000154,0.001348,5.921964
blinking dumpster,3.000000,0.000077,0.000727,6.769262
blinking waved,3.000000,0.000077,0.000727,6.193898
blinking light,6.000000,0.000154,0.001348,7.020576
blinking garbage,4.000000,0.000102,0.000940,7.644731
nose standing,10.000000,0.000256,0.002116,5.653700
nose black,5.000000,0.000128,0.001147,4.636766
nose hair,3.000000,0.000077,0.000727,4.510352
nose streetlight,3.000000,0.000077,0.000727,6.877476
nose red,3.000000,0.000077,0.000727,3.832953
nose gloves,3.000000,0.000077,0.000727,5.411138
nose post,6.000000,0.000154,0.001348,4.931565
nose dumpster,8.000000,0.000205,0.001739,6.759693
nose waved,3.000000,0.000077,0.000727,5.203499
nose light,6.000000,0.000154,0.001348,6.030178
nose garbage,4.000000,0.000102,0.000940,6.654332
nose tie,3.000000,0.000077,0.000727,6.877476
spoke clown,4.000000,0.000102,0.000940,1.693688
spoke woods,3.000000,0.000077,0.000727,3.790771
persuade large,4.000000,0.000102,0.000940,7.100619
persuade woods,4.000000,0.000102,0.000940,4.994744
persuade further,3.000000,0.000077,0.000727,7.506084
persuade displaying,4.000000,0.000102,0.000940,8.486913
persuade amounts,4.000000,0.000102,0.000940,7.793766
further large,3.000000,0.000077,0.000727,5.560174
further displaying,3.000000,0.000077,0.000727,6.946468
further amounts,3.000000,0.000077,0.000727,6.253321
further money,3.000000,0.000077,0.000727,5.525083
displaying large,7.000000,0.000179,0.001545,7.100619
displaying children,3.000000,0.000077,0.000727,3.968755
displaying amounts,7.000000,0.000179,0.001545,7.793766
displaying money,6.000000,0.000154,0.001348,6.911377
amounts clown,3.000000,0.000077,0.000727,1.069533
amounts report,4.000000,0.000102,0.000940,2.729590
amounts children,3.000000,0.000077,0.000727,3.275607
amounts money,12.000000,0.000307,0.002484,6.911377
money clown,5.000000,0.000128,0.001147,0.852120
money report,4.000000,0.000102,0.000940,2.001352
money woods,3.000000,0.000077,0.000727,2.726061
money children,4.000000,0.000102,0.000940,2.835051
believed clown,6.000000,0.000154,0.001348,2.204513
believed house,5.000000,0.000128,0.001147,5.390690
believed lived,4.000000,0.000102,0.000940,7.424669
believed pond,5.000000,0.000128,0.001147,6.900598
lived house,7.000000,0.000179,0.001545,5.727162
lived pond,7.000000,0.000179,0.001545,7.237070
lived trail,5.000000,0.000128,0.001147,7.280088
lived hiking,3.000000,0.000077,0.000727,7.947917
old house,5.000000,0.000128,0.001147,4.592182
old main,3.000000,0.000077,0.000727,6.743944
pond report,4.000000,0.000102,0.000940,2.424209
pond apartment,3.000000,0.000077,0.000727,4.098361
pond woods,7.000000,0.000179,0.001545,3.996215
pond found,3.000000,0.000077,0.000727,4.192548
pond suspicious,3.000000,0.000077,0.000727,4.459863
pond signs,4.000000,0.000102,0.000940,6.476784
pond trail,8.000000,0.000205,0.001739,7.002877
pond hiking,4.000000,0.000102,0.000940,7.488385
pond manmade,3.000000,0.000077,0.000727,6.977559
located woods,3.000000,0.000077,0.000727,4.013915
located pond,3.000000,0.000077,0.000727,6.507555
located trail,3.000000,0.000077,0.000727,6.887045
located manmade,3.000000,0.000077,0.000727,7.842556
signs clown,8.000000,0.000205,0.001739,2.291525
signs dressed,5.000000,0.000128,0.001147,4.496872
signs suspicious,8.000000,0.000205,0.001739,5.987235
signs activity,8.000000,0.000205,0.001739,6.617862
signs characters,4.000000,0.000102,0.000940,6.376700
activity clown,9.000000,0.000230,0.001929,1.310695
activity report,4.000000,0.000102,0.000940,1.872140
activity dressed,5.000000,0.000128,0.001147,3.398259
activity police,3.000000,0.000077,0.000727,1.495342
activity attire,4.000000,0.000102,0.000940,5.837704
activity characters,4.000000,0.000102,0.000940,5.278088
area clown,15.000000,0.000384,0.003019,0.465998
area report,9.000000,0.000230,0.001929,1.327547
area call,3.000000,0.000077,0.000727,2.375341
area police,7.000000,0.000179,0.001545,0.987118
area officers,3.000000,0.000077,0.000727,2.489751
area find,3.000000,0.000077,0.000727,2.767383
area safety,4.000000,0.000102,0.000940,2.906645
area public,5.000000,0.000128,0.001147,2.679372
area several,3.000000,0.000077,0.000727,2.248589
area ensure,4.000000,0.000102,0.000940,4.402138
area incident,4.000000,0.000102,0.000940,2.501180
area school,5.000000,0.000128,0.001147,1.688973
area schools,3.000000,0.000077,0.000727,1.723579
area students,3.000000,0.000077,0.000727,1.891914
gunshots fired,4.000000,0.000102,0.000940,7.793766
fired area,3.000000,0.000077,0.000727,4.599964
fired direction,3.000000,0.000077,0.000727,7.372553
emerald white,4.000000,0.000102,0.000940,5.217888
emerald commons,8.000000,0.000205,0.001739,8.353382
emerald horse,4.000000,0.000102,0.000940,8.353382
commons road,4.000000,0.000102,0.000940,6.443840
commons white,4.000000,0.000102,0.000940,5.217888
commons horse,4.000000,0.000102,0.000940,8.353382
horse road,4.000000,0.000102,0.000940,7.136987
saw clown,74.000000,0.001893,0.011871,2.459696
saw large,3.000000,0.000077,0.000727,3.744884
saw people,4.000000,0.000102,0.000940,1.214168
saw costume,4.000000,0.000102,0.000940,3.287233
saw person,5.000000,0.000128,0.001147,2.783893
saw pictures,3.000000,0.000077,0.000727,4.243875
saw standing,7.000000,0.000179,0.001545,4.398026
saw kids,5.000000,0.000128,0.001147,2.735884
saw man,13.000000,0.000333,0.002664,3.772741
saw wearing,6.000000,0.000154,0.001348,3.088105
saw strange,3.000000,0.000077,0.000727,3.781252
saw dressed,14.000000,0.000358,0.002842,3.470039
saw green,9.000000,0.000230,0.001929,4.486821
saw woods,14.000000,0.000358,0.002842,3.179454
saw drive,3.000000,0.000077,0.000727,4.592182
saw several,5.000000,0.000128,0.001147,3.157097
saw suspicious,3.000000,0.000077,0.000727,2.949954
saw laser,7.000000,0.000179,0.001545,5.359437
saw largefigured,5.000000,0.000128,0.001147,5.390690
saw blinking,8.000000,0.000205,0.001739,5.492968
saw nose,8.000000,0.000205,0.001739,4.502570
saw shortly,3.000000,0.000077,0.000727,5.285329
saw mask,5.000000,0.000128,0.001147,2.887434
saw car,3.000000,0.000077,0.000727,3.521741
saw school,3.000000,0.000077,0.000727,1.575830
saw coming,3.000000,0.000077,0.000727,3.781252
saw someone,4.000000,0.000102,0.000940,2.701332
saw whispering,3.000000,0.000077,0.000727,4.512139
saw flashing,9.000000,0.000230,0.001929,5.777806
saw darkcolored,3.000000,0.000077,0.000727,5.467651
released statement,4.000000,0.000102,0.000940,5.550022
incident clown,15.000000,0.000384,0.003019,0.852120
incident people,6.000000,0.000154,0.001348,1.608072
incident person,3.000000,0.000077,0.000727,2.261507
incident called,3.000000,0.000077,0.000727,2.708819
incident report,23.000000,0.000589,0.004377,2.651939
incident kids,3.000000,0.000077,0.000727,2.213498
incident comes,5.000000,0.000128,0.001147,4.318257
incident dressed,4.000000,0.000102,0.000940,2.205715
incident police,9.000000,0.000230,0.001929,1.624554
incident greenville,3.000000,0.000077,0.000727,1.953540
incident office,3.000000,0.000077,0.000727,2.696080
incident area,3.000000,0.000077,0.000727,2.213498
incident wednesday,3.000000,0.000077,0.000727,3.281338
incident north,3.000000,0.000077,0.000727,2.671079
incident sunday,3.000000,0.000077,0.000727,3.930034
incident chased,5.000000,0.000128,0.001147,3.664330
incident occurred,4.000000,0.000102,0.000940,4.580621
incident happened,5.000000,0.000128,0.001147,4.244149
shemwood night,4.000000,0.000102,0.000940,4.435129
shemwood greenville,3.000000,0.000077,0.000727,3.780391
shemwood apartments,7.000000,0.000179,0.001545,5.750692
shemwood crossing,4.000000,0.000102,0.000940,7.570623
shemwood lane,4.000000,0.000102,0.000940,7.570623
shortly clown,3.000000,0.000077,0.000727,1.916831
shortly man,3.000000,0.000077,0.000727,4.968992
shortly saw,3.000000,0.000077,0.000727,5.285329
sighted white,3.000000,0.000077,0.000727,4.930206
backyard area,5.000000,0.000128,0.001147,4.993007
red shoes,6.000000,0.000154,0.001348,5.036926
red face,12.000000,0.000307,0.002484,4.497929
red wig,9.000000,0.000230,0.001929,5.596542
red painted,3.000000,0.000077,0.000727,4.823352
red black,7.000000,0.000179,0.001545,4.385451
red wearing,3.000000,0.000077,0.000727,2.706170
red hair,30.000000,0.000768,0.005506,6.225150
red white,19.000000,0.000486,0.003709,4.712339
red paint,5.000000,0.000128,0.001147,4.641030
red nose,19.000000,0.000486,0.003709,5.678780
red mask,5.000000,0.000128,0.001147,3.198646
red shirt,6.000000,0.000154,0.001348,5.683553
red gloves,3.000000,0.000077,0.000727,4.823352
red bushy,13.000000,0.000333,0.002664,6.775197
red curly,6.000000,0.000154,0.001348,6.135538
red yellow,6.000000,0.000154,0.001348,6.002007
red dotted,6.000000,0.000154,0.001348,6.289689
red star,3.000000,0.000077,0.000727,5.308860
mask clown,3.000000,0.000077,0.000727,-0.991890
mask costume,3.000000,0.000077,0.000727,2.753418
mask face,5.000000,0.000128,0.001147,3.065115
mask wig,7.000000,0.000179,0.001545,4.787882
mask year,3.000000,0.000077,0.000727,3.275607
mask report,3.000000,0.000077,0.000727,0.380485
mask something,3.000000,0.000077,0.000727,2.770513
mask place,3.000000,0.000077,0.000727,3.117383
mask police,3.000000,0.000077,0.000727,0.291370
mask public,6.000000,0.000154,0.001348,3.013243
mask red,7.000000,0.000179,0.001545,3.535119
mask home,3.000000,0.000077,0.000727,2.720082
mask school,3.000000,0.000077,0.000727,1.329697
mask pants,3.000000,0.000077,0.000727,4.122905
mask conduct,3.000000,0.000077,0.000727,4.528370
mask chased,3.000000,0.000077,0.000727,2.918933
mask conceal,3.000000,0.000077,0.000727,5.444661
mask identity,4.000000,0.000102,0.000940,5.172727
mask curly,6.000000,0.000154,0.001348,5.578193
mask yellow,6.000000,0.000154,0.001348,5.444661
mask dotted,6.000000,0.000154,0.001348,5.732343
mask brad,4.000000,0.000102,0.000940,5.326878
mask disorderly,3.000000,0.000077,0.000727,5.221518
mask sales,4.000000,0.000102,0.000940,4.479580
mask guy,4.000000,0.000102,0.000940,5.326878
juvenile threats,3.000000,0.000077,0.000727,3.675891
patrol area,4.000000,0.000102,0.000940,4.482181
patrol september,3.000000,0.000077,0.000727,5.520169
patrol tnhighwaypatrol,3.000000,0.000077,0.000727,7.947917
investigated clown,3.000000,0.000077,0.000727,1.000540
investigated report,3.000000,0.000077,0.000727,2.372915
investigated sheriffs,4.000000,0.000102,0.000940,4.767262
investigated office,4.000000,0.000102,0.000940,4.741620
investigated found,3.000000,0.000077,0.000727,4.428937
investigated increased,4.000000,0.000102,0.000940,6.115335
increased clown,5.000000,0.000128,0.001147,1.223684
increased report,6.000000,0.000154,0.001348,2.778380
increased police,4.000000,0.000102,0.000940,2.283800
increased safety,4.000000,0.000102,0.000940,4.762943
increased public,4.000000,0.000102,0.000940,4.312526
increased ensure,4.000000,0.000102,0.000940,6.258436
increased presence,4.000000,0.000102,0.000940,6.258436
increased area,4.000000,0.000102,0.000940,3.971355
substantiate report,4.000000,0.000102,0.000940,3.066062
substantiate video,4.000000,0.000102,0.000940,5.852971
substantiate evidence,4.000000,0.000102,0.000940,5.755333
substantiate claims,7.000000,0.000179,0.001545,6.818052
substantiate surveillance,4.000000,0.000102,0.000940,7.437091
claims clown,12.000000,0.000307,0.002484,1.836788
claims kids,3.000000,0.000077,0.000727,3.421309
claims video,4.000000,0.000102,0.000940,4.897460
claims evidence,4.000000,0.000102,0.000940,4.799821
claims lure,5.000000,0.000128,0.001147,4.139774
claims surveillance,4.000000,0.000102,0.000940,6.481580
reason clown,4.000000,0.000102,0.000940,1.223684
seriously know,3.000000,0.000077,0.000727,3.088751
seriously police,3.000000,0.000077,0.000727,1.060024
seriously greenville,3.000000,0.000077,0.000727,2.487622
seriously county,3.000000,0.000077,0.000727,2.549754
seriously review,3.000000,0.000077,0.000727,5.807851
seriously carefully,3.000000,0.000077,0.000727,6.213316
seriously thoroughly,3.000000,0.000077,0.000727,5.990172
seriously perceived,3.000000,0.000077,0.000727,5.990172
deputy clown,9.000000,0.000230,0.001929,1.093631
deputy report,3.000000,0.000077,0.000727,1.367393
deputy house,5.000000,0.000128,0.001147,3.874342
deputy apartment,5.000000,0.000128,0.001147,3.840053
deputy greenville,3.000000,0.000077,0.000727,2.705876
deputy walking,3.000000,0.000077,0.000727,3.828880
deputy aug,3.000000,0.000077,0.000727,4.682370
deputy county,3.000000,0.000077,0.000727,2.768008
deputy woods,5.000000,0.000128,0.001147,2.890610
deputy sheriffs,3.000000,0.000077,0.000727,3.474058
deputy found,4.000000,0.000102,0.000940,3.711097
deputy son,4.000000,0.000102,0.000940,4.579185
deputy suspicious,4.000000,0.000102,0.000940,3.978412
deputy signs,4.000000,0.000102,0.000940,5.707651
deputy activity,4.000000,0.000102,0.000940,4.609038
deputy ryan,4.000000,0.000102,0.000940,6.313786
deputy flood,4.000000,0.000102,0.000940,5.161107
deputy drew,3.000000,0.000077,0.000727,6.026104
deputy pinciaro,3.000000,0.000077,0.000727,5.252914
deputy approached,3.000000,0.000077,0.000727,5.332957
deputy buildings,3.000000,0.000077,0.000727,6.026104
ryan flood,6.000000,0.000154,0.001348,7.488385
flood clown,4.000000,0.000102,0.000940,1.051834
within past,3.000000,0.000077,0.000727,5.670650
within hours,6.000000,0.000154,0.001348,6.193898
callers clown,4.000000,0.000102,0.000940,1.799048
started clown,16.000000,0.000409,0.003194,1.393583
started people,4.000000,0.000102,0.000940,1.679531
started report,5.000000,0.000128,0.001147,1.602807
started chasing,3.000000,0.000077,0.000727,4.210247
started facebook,4.000000,0.000102,0.000940,3.423415
started carolina,6.000000,0.000154,0.001348,3.224964
started state,3.000000,0.000077,0.000727,3.099801
started south,6.000000,0.000154,0.001348,3.391412
started threatening,3.000000,0.000077,0.000727,3.692304
wooden fence,3.000000,0.000077,0.000727,8.758847
waiting clown,3.000000,0.000077,0.000727,1.916831
waiting school,3.000000,0.000077,0.000727,4.238418
waiting bus,3.000000,0.000077,0.000727,6.695154
car clown,6.000000,0.000154,0.001348,0.846390
car black,4.000000,0.000102,0.000940,4.413622
car police,3.000000,0.000077,0.000727,1.436502
car full,3.000000,0.000077,0.000727,4.542101
car honda,3.000000,0.000077,0.000727,6.589793
took clown,5.000000,0.000128,0.001147,0.693056
took place,6.000000,0.000154,0.001348,4.984650
took streets,3.000000,0.000077,0.000727,4.672871
took seriously,6.000000,0.000154,0.001348,4.766397
took picture,3.000000,0.000077,0.000727,4.603878
witnesses police,3.000000,0.000077,0.000727,2.219261
