Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
rash clown,17.000000,0.000612,0.004527,3.348453
rash threats,3.000000,0.000108,0.000986,3.897400
rash creepy,6.000000,0.000216,0.001823,4.025234
rash incidents,3.000000,0.000108,0.000986,4.903303
rash sightings,11.000000,0.000396,0.003102,4.596278
rash year,4.000000,0.000144,0.001273,5.324517
rash involving,3.000000,0.000108,0.000986,6.017664
attacks clown,3.000000,0.000108,0.000986,2.381107
attacks sightings,3.000000,0.000108,0.000986,4.064250
united states,13.000000,0.000468,0.003587,6.883446
states clown,3.000000,0.000108,0.000986,0.741364
states creepy,5.000000,0.000180,0.001552,2.970424
states people,3.000000,0.000108,0.000986,1.916821
states sightings,3.000000,0.000108,0.000986,2.424507
states florida,4.000000,0.000144,0.001273,5.219284
states including,6.000000,0.000216,0.001823,5.271927
months school,12.000000,0.000432,0.003346,2.376336
months reports,3.000000,0.000108,0.000986,0.962046
months man,4.000000,0.000144,0.001273,1.967722
months clown,14.000000,0.000504,0.003826,0.841055
months creepy,4.000000,0.000144,0.001273,1.306526
months clowns,5.000000,0.000180,0.001552,0.270434
months people,16.000000,0.000576,0.004296,2.150043
months someone,3.000000,0.000108,0.000986,1.858595
months children,7.000000,0.000252,0.002088,1.909266
months saw,4.000000,0.000144,0.001273,2.200344
months talking,4.000000,0.000144,0.001273,4.040894
months know,6.000000,0.000216,0.001823,2.500449
months fake,5.000000,0.000180,0.001552,4.040894
months video,7.000000,0.000252,0.002088,3.570890
months halloween,5.000000,0.000180,0.001552,2.695421
months started,4.000000,0.000144,0.001273,2.746166
months something,3.000000,0.000108,0.000986,2.094983
months seems,3.000000,0.000108,0.000986,3.804505
months rash,4.000000,0.000144,0.001273,3.704421
months year,3.000000,0.000108,0.000986,2.723592
months facebook,3.000000,0.000108,0.000986,2.294596
months several,3.000000,0.000108,0.000986,2.174233
months pretty,3.000000,0.000108,0.000986,3.416739
months theres,4.000000,0.000144,0.001273,2.759960
months point,9.000000,0.000324,0.002603,3.232436
months old,3.000000,0.000108,0.000986,2.836921
months hoax,4.000000,0.000144,0.001273,3.186478
months everyone,3.000000,0.000108,0.000986,2.898796
months youre,4.000000,0.000144,0.001273,3.229963
months kid,3.000000,0.000108,0.000986,3.804505
months deleted,3.000000,0.000108,0.000986,4.040894
months head,3.000000,0.000108,0.000986,2.817118
months mean,6.000000,0.000216,0.001823,4.183994
months wore,3.000000,0.000108,0.000986,4.183994
months banned,6.000000,0.000216,0.001823,4.803034
months suddenly,4.000000,0.000144,0.001273,4.551719
months fair,4.000000,0.000144,0.001273,3.901132
months fucking,4.000000,0.000144,0.001273,3.540118
months weapon,5.000000,0.000180,0.001552,4.551719
months points,7.000000,0.000252,0.002088,2.359800
months bear,3.000000,0.000108,0.000986,4.669502
months source,3.000000,0.000108,0.000986,4.957184
months gave,3.000000,0.000108,0.000986,3.753212
months dude,3.000000,0.000108,0.000986,3.753212
months trench,4.000000,0.000144,0.001273,4.734041
months columbine,3.000000,0.000108,0.000986,4.669502
months coincidental,4.000000,0.000144,0.001273,5.650332
months devils,4.000000,0.000144,0.001273,5.244866
months ottawa,3.000000,0.000108,0.000986,5.650332
spokesman sgt,3.000000,0.000108,0.000986,6.497237
given heightened,4.000000,0.000144,0.001273,7.306794
given tensions,4.000000,0.000144,0.001273,7.712259
given entertainers,4.000000,0.000144,0.001273,7.845791
given chance,3.000000,0.000108,0.000986,7.019112
given nature,3.000000,0.000108,0.000986,7.106124
current clown,8.000000,0.000288,0.002347,2.748832
current clowns,3.000000,0.000108,0.000986,2.227002
current sightings,5.000000,0.000180,0.001552,3.961971
current panic,3.000000,0.000108,0.000986,5.502765
current climate,3.000000,0.000108,0.000986,7.424577
remove clown,3.000000,0.000108,0.000986,3.847445
online clown,4.000000,0.000144,0.001273,1.496069
online threats,4.000000,0.000144,0.001273,3.779617
online clowns,4.000000,0.000144,0.001273,1.955068
seemed see,3.000000,0.000108,0.000986,4.260510
turned social,4.000000,0.000144,0.001273,3.701146
turned media,3.000000,0.000108,0.000986,3.306105
turned hoaxes,4.000000,0.000144,0.001273,5.156433
turned something,3.000000,0.000108,0.000986,3.770138
turned marketing,3.000000,0.000108,0.000986,4.813181
search clown,3.000000,0.000108,0.000986,2.238007
led arrests,3.000000,0.000108,0.000986,6.354136
message clown,4.000000,0.000144,0.001273,1.596153
message police,3.000000,0.000108,0.000986,2.195774
message parents,3.000000,0.000108,0.000986,4.302457
message facebook,4.000000,0.000144,0.001273,4.590139
outfits halloween,3.000000,0.000108,0.000986,5.632818
apparently clown,4.000000,0.000144,0.001273,2.343367
reached hand,3.000000,0.000108,0.000986,4.956007
washington post,4.000000,0.000144,0.001273,5.941553
washington university,3.000000,0.000108,0.000986,5.866433
washington dc,3.000000,0.000108,0.000986,8.117725
posts add,4.000000,0.000144,0.001273,6.447662
ben radford,3.000000,0.000108,0.000986,8.012364
october clown,7.000000,0.000252,0.002088,2.266994
october threats,3.000000,0.000108,0.000986,3.703244
august reports,6.000000,0.000216,0.001823,3.257589
august clown,6.000000,0.000216,0.001823,1.596153
august police,5.000000,0.000180,0.001552,2.301134
august reported,3.000000,0.000108,0.000986,2.976061
august kids,3.000000,0.000108,0.000986,3.163954
august clowns,5.000000,0.000180,0.001552,1.872830
august carolina,6.000000,0.000216,0.001823,4.033851
august people,4.000000,0.000144,0.001273,2.366144
august south,7.000000,0.000252,0.002088,4.331103
august apartment,3.000000,0.000108,0.000986,3.829551
august children,4.000000,0.000144,0.001273,2.952046
august sighting,4.000000,0.000144,0.001273,4.668730
august greenville,4.000000,0.000144,0.001273,3.515058
august residents,4.000000,0.000144,0.001273,4.184674
august suspicious,3.000000,0.000108,0.000986,4.208205
residents clown,3.000000,0.000108,0.000986,0.491710
residents reported,4.000000,0.000144,0.001273,2.852447
residents kids,3.000000,0.000108,0.000986,2.752658
residents clowns,8.000000,0.000288,0.002347,1.931537
residents north,3.000000,0.000108,0.000986,3.545594
residents edge,3.000000,0.000108,0.000986,5.106830
residents people,3.000000,0.000108,0.000986,1.667166
residents seeing,3.000000,0.000108,0.000986,3.570596
residents apartment,9.000000,0.000324,0.002603,4.516867
residents complex,5.000000,0.000180,0.001552,4.081421
residents children,3.000000,0.000108,0.000986,2.253068
residents county,4.000000,0.000144,0.001273,3.177869
residents greenville,10.000000,0.000360,0.002854,4.020052
residents fleetwood,11.000000,0.000396,0.003102,5.196275
residents manor,11.000000,0.000396,0.003102,5.231993
residents apartments,6.000000,0.000216,0.001823,4.625857
residents keep,3.000000,0.000108,0.000986,4.356524
residents sc,3.000000,0.000108,0.000986,5.106830
residents suspicious,5.000000,0.000180,0.001552,4.307734
prompted police,4.000000,0.000144,0.001273,3.818457
deputies reports,5.000000,0.000180,0.001552,2.991185
deputies clown,3.000000,0.000108,0.000986,0.818922
deputies area,8.000000,0.000288,0.002347,4.372888
deputies clowns,12.000000,0.000432,0.003346,2.664215
deputies called,5.000000,0.000180,0.001552,4.203371
deputies apartment,6.000000,0.000216,0.001823,4.438615
deputies complex,3.000000,0.000108,0.000986,3.897808
deputies unable,3.000000,0.000108,0.000986,6.070032
deputies find,3.000000,0.000108,0.000986,3.910547
deputies children,4.000000,0.000144,0.001273,2.867963
deputies county,4.000000,0.000144,0.001273,3.505082
deputies greenville,3.000000,0.000108,0.000986,3.143292
deputies person,3.000000,0.000108,0.000986,3.361982
deputies responded,3.000000,0.000108,0.000986,4.866059
deputies received,5.000000,0.000180,0.001552,4.114643
deputies evidence,4.000000,0.000144,0.001273,4.793738
deputies backyard,4.000000,0.000144,0.001273,6.357714
deputies found,5.000000,0.000180,0.001552,4.172912
deputies substantiate,4.000000,0.000144,0.001273,6.252353
deputies emerald,3.000000,0.000108,0.000986,6.187815
deputies patrolling,3.000000,0.000108,0.000986,6.657818
nearby forest,3.000000,0.000108,0.000986,6.864962
criminal clowns,3.000000,0.000108,0.000986,2.360533
criminal charges,5.000000,0.000180,0.001552,6.277175
warned clown,6.000000,0.000216,0.001823,2.307000
warned clowns,4.000000,0.000144,0.001273,2.360533
warned people,3.000000,0.000108,0.000986,2.789309
warned residents,4.000000,0.000144,0.001273,4.895521
property reports,3.000000,0.000108,0.000986,2.869824
property due,3.000000,0.000108,0.000986,5.612199
property received,3.000000,0.000108,0.000986,3.993282
property damage,4.000000,0.000144,0.001273,6.747179
property childrens,6.000000,0.000216,0.001823,5.982572
property manager,13.000000,0.000468,0.003587,7.350469
property fleetwood,7.000000,0.000252,0.002088,5.460968
property manor,6.000000,0.000216,0.001823,5.342535
property complaints,4.000000,0.000144,0.001273,5.418043
property daily,6.000000,0.000216,0.001823,6.017664
property letter,3.000000,0.000108,0.000986,4.828080
property ensure,6.000000,0.000216,0.001823,6.784919
property sic,5.000000,0.000180,0.001552,5.948671
property management,7.000000,0.000252,0.002088,7.201434
property indicates,3.000000,0.000108,0.000986,7.047283
property violence,3.000000,0.000108,0.000986,5.565679
property injury,3.000000,0.000108,0.000986,7.558109
manager fleetwood,7.000000,0.000252,0.002088,6.426049
manager manor,7.000000,0.000252,0.002088,6.461767
manager apartments,5.000000,0.000180,0.001552,6.125294
fleetwood reported,3.000000,0.000108,0.000986,2.976061
fleetwood apartment,7.000000,0.000252,0.002088,4.676849
fleetwood complex,6.000000,0.000216,0.001823,4.675039
fleetwood greenville,6.000000,0.000216,0.001823,3.920523
fleetwood son,4.000000,0.000144,0.001273,5.055503
fleetwood childrens,8.000000,0.000288,0.002347,5.964873
fleetwood manor,54.000000,0.001943,0.012133,7.234378
fleetwood apartments,32.000000,0.001152,0.007793,6.711130
fleetwood drive,3.000000,0.000108,0.000986,5.712282
fleetwood letterhead,3.000000,0.000108,0.000986,7.252727
manor reported,3.000000,0.000108,0.000986,3.011779
manor seeing,3.000000,0.000108,0.000986,4.017610
manor apartment,7.000000,0.000252,0.002088,4.712567
manor complex,6.000000,0.000216,0.001823,4.710757
manor greenville,10.000000,0.000360,0.002854,4.467066
manor son,4.000000,0.000144,0.001273,5.091221
manor childrens,8.000000,0.000288,0.002347,6.000591
manor apartments,33.000000,0.001188,0.008000,6.777620
manor letter,3.000000,0.000108,0.000986,4.558416
manor sic,8.000000,0.000288,0.002347,6.149011
manor letterhead,3.000000,0.000108,0.000986,7.288445
manor reminds,3.000000,0.000108,0.000986,7.000763
apartments safety,8.000000,0.000288,0.002347,5.273542
apartments children,4.000000,0.000144,0.001273,2.987764
apartments greenville,8.000000,0.000288,0.002347,4.243923
apartments public,3.000000,0.000108,0.000986,3.865269
apartments sightings,4.000000,0.000144,0.001273,2.909548
apartments childrens,8.000000,0.000288,0.002347,6.000591
apartments fleetwood,3.000000,0.000108,0.000986,4.344006
apartments safe,3.000000,0.000108,0.000986,4.803539
apartments sic,7.000000,0.000252,0.002088,6.015480
apartments letterhead,3.000000,0.000108,0.000986,7.288445
apartments reminds,3.000000,0.000108,0.000986,7.000763
began reports,5.000000,0.000180,0.001552,3.186493
began august,6.000000,0.000216,0.001823,5.112661
began panic,3.000000,0.000108,0.000986,4.748993
pranks hoaxes,4.000000,0.000144,0.001273,5.830888
pranks funny,3.000000,0.000108,0.000986,5.269912
cases police,4.000000,0.000144,0.001273,2.624535
cases people,5.000000,0.000180,0.001552,3.135832
cases hoaxes,3.000000,0.000108,0.000986,5.342535
cases true,3.000000,0.000108,0.000986,5.602046
evidence clown,8.000000,0.000288,0.002347,2.165686
evidence clowns,4.000000,0.000144,0.001273,1.931537
evidence video,4.000000,0.000144,0.001273,4.895521
evidence sightings,3.000000,0.000108,0.000986,2.867999
evidence substantiate,3.000000,0.000108,0.000986,6.330605
evidence surveillance,4.000000,0.000144,0.001273,6.723648
evidence surfaced,3.000000,0.000108,0.000986,5.925140
evidence named,3.000000,0.000108,0.000986,5.799977
evidence suspects,3.000000,0.000108,0.000986,5.455137
images recent,3.000000,0.000108,0.000986,5.304314
associated press,6.000000,0.000216,0.001823,7.387094
violent clown,3.000000,0.000108,0.000986,2.461150
violent threats,5.000000,0.000180,0.001552,5.255524
such horror,3.000000,0.000108,0.000986,4.813691
horror story,5.000000,0.000180,0.001552,5.387695
horror movies,3.000000,0.000108,0.000986,6.220605
horror stephen,6.000000,0.000216,0.001823,5.428367
horror king,6.000000,0.000216,0.001823,5.447415
horror author,4.000000,0.000144,0.001273,6.795969
horror year,3.000000,0.000108,0.000986,4.680160
horror movie,8.000000,0.000288,0.002347,6.075423
horror film,7.000000,0.000252,0.002088,6.220605
horror television,3.000000,0.000108,0.000986,6.759601
horror remake,4.000000,0.000144,0.001273,6.690608
author clowns,4.000000,0.000144,0.001273,3.495513
author stephen,4.000000,0.000144,0.001273,6.514556
author king,4.000000,0.000144,0.001273,6.533604
author bad,5.000000,0.000180,0.001552,7.097074
peoples fear,3.000000,0.000108,0.000986,4.939671
peoples fears,4.000000,0.000144,0.001273,6.700659
sales year,4.000000,0.000144,0.001273,6.017664
year clown,8.000000,0.000288,0.002347,1.901534
year evil,3.000000,0.000108,0.000986,4.457016
year brad,3.000000,0.000108,0.000986,6.577280
year butler,3.000000,0.000108,0.000986,5.884132
year old,4.000000,0.000144,0.001273,4.744698
year production,4.000000,0.000144,0.001273,6.577280
year five,3.000000,0.000108,0.000986,5.110942
year begins,4.000000,0.000144,0.001273,6.577280
year olds,5.000000,0.000180,0.001552,7.270427
less quickenloans,3.000000,0.000108,0.000986,8.063657
hurt clown,3.000000,0.000108,0.000986,1.544859
hurt someone,3.000000,0.000108,0.000986,4.102844
epidemic clowns,4.000000,0.000144,0.001273,2.920149
epidemic sightings,3.000000,0.000108,0.000986,3.856611
mysterious clown,5.000000,0.000180,0.001552,3.377441
evil clown,20.000000,0.000720,0.005209,2.931154
evil clowns,12.000000,0.000432,0.003346,2.879327
evil scary,3.000000,0.000108,0.000986,3.703244
evil children,3.000000,0.000108,0.000986,2.795392
evil sightings,3.000000,0.000108,0.000986,2.717177
evil masks,3.000000,0.000108,0.000986,4.339233
percent creepy,4.000000,0.000144,0.001273,4.387024
percent afraid,3.000000,0.000108,0.000986,6.000800
express eye,3.000000,0.000108,0.000986,7.424577
express tv,3.000000,0.000108,0.000986,7.558109
express opener,3.000000,0.000108,0.000986,8.810872
brad butler,5.000000,0.000180,0.001552,8.628550
brad national,3.000000,0.000108,0.000986,7.424577
butler halloween,4.000000,0.000144,0.001273,5.632818
butler costume,3.000000,0.000108,0.000986,5.689976
butler national,3.000000,0.000108,0.000986,6.731430
site women,3.000000,0.000108,0.000986,7.894581
site tophatter,3.000000,0.000108,0.000986,8.993193
image clown,6.000000,0.000216,0.001823,2.343367
image twitter,3.000000,0.000108,0.000986,5.186531
world clown,11.000000,0.000396,0.003102,2.581778
world clowns,4.000000,0.000144,0.001273,2.029176
world association,10.000000,0.000360,0.002854,7.369852
association convention,3.000000,0.000108,0.000986,7.750000
president clown,6.000000,0.000216,0.001823,2.643472
president situation,3.000000,0.000108,0.000986,5.409674
president briefed,5.000000,0.000180,0.001552,8.300046
randy christensen,4.000000,0.000144,0.001273,8.587728
recently reports,4.000000,0.000144,0.001273,3.181603
recently clown,6.000000,0.000216,0.001823,1.925632
recently york,3.000000,0.000108,0.000986,5.017257
clowning stop,4.000000,0.000144,0.001273,4.940974
clowning profession,4.000000,0.000144,0.001273,6.379454
clowning needs,4.000000,0.000144,0.001273,6.939070
somebody clown,3.000000,0.000108,0.000986,1.950325
somebody hurt,3.000000,0.000108,0.000986,5.997461
scheduled place,5.000000,0.000180,0.001552,6.369975
scheduled arizona,5.000000,0.000180,0.001552,7.775318
scheduled tomorrow,5.000000,0.000180,0.001552,8.037682
march increase,5.000000,0.000180,0.001552,6.970322
march place,5.000000,0.000180,0.001552,5.639088
march scheduled,9.000000,0.000324,0.002603,7.632217
march response,7.000000,0.000252,0.002088,6.950119
march canceled,3.000000,0.000108,0.000986,6.459496
march tomorrow,5.000000,0.000180,0.001552,7.306794
march organized,5.000000,0.000180,0.001552,7.663469
response clown,7.000000,0.000252,0.002088,2.797622
response creepy,6.000000,0.000216,0.001823,4.361706
response increase,5.000000,0.000180,0.001552,7.270427
arizona events,5.000000,0.000180,0.001552,7.162213
arizona organizer,5.000000,0.000180,0.001552,8.143042
arizona canceled,5.000000,0.000180,0.001552,7.701210
organizer threats,5.000000,0.000180,0.001552,5.543206
organizer received,5.000000,0.000180,0.001552,6.044553
organizer death,5.000000,0.000180,0.001552,7.763553
nikki sinn,5.000000,0.000180,0.001552,8.993193
wasnt clown,5.000000,0.000180,0.001552,1.139394
wasnt something,3.000000,0.000108,0.000986,3.422942
wasnt quite,3.000000,0.000108,0.000986,5.186531
wasnt good,3.000000,0.000108,0.000986,3.622555
safe anymore,3.000000,0.000108,0.000986,5.719829
safe fun,3.000000,0.000108,0.000986,4.919051
safe sightings,3.000000,0.000108,0.000986,3.045681
safe afraid,7.000000,0.000252,0.002088,5.829528
safe turn,3.000000,0.000108,0.000986,6.038283
safe harmless,3.000000,0.000108,0.000986,6.038283
canceled received,5.000000,0.000180,0.001552,5.602720
canceled events,6.000000,0.000216,0.001823,7.270427
canceled organizer,5.000000,0.000180,0.001552,8.068934
facebook clown,11.000000,0.000396,0.003102,1.790993
facebook threat,3.000000,0.000108,0.000986,3.440234
facebook clowns,4.000000,0.000144,0.001273,1.238390
facebook threatening,3.000000,0.000108,0.000986,4.028020
facebook group,3.000000,0.000108,0.000986,4.251164
facebook page,21.000000,0.000756,0.005432,6.420218
facebook kidnap,3.000000,0.000108,0.000986,5.742819
facebook showing,3.000000,0.000108,0.000986,5.455137
facebook post,8.000000,0.000288,0.002347,5.070725
facebook dress,3.000000,0.000108,0.000986,4.443536
facebook account,3.000000,0.000108,0.000986,4.995604
page clown,3.000000,0.000108,0.000986,1.480321
death threats,9.000000,0.000324,0.002603,5.383778
death social,5.000000,0.000180,0.001552,4.950142
death media,5.000000,0.000180,0.001552,4.842784
harassment disturbing,3.000000,0.000108,0.000986,7.383755
harassment peace,3.000000,0.000108,0.000986,7.693910
haunted houses,3.000000,0.000108,0.000986,8.204736
haunted house,6.000000,0.000216,0.001823,5.980112
always clowns,3.000000,0.000108,0.000986,1.794138
stay safe,3.000000,0.000108,0.000986,5.815139
side road,4.000000,0.000144,0.001273,5.879678
bringing school,3.000000,0.000108,0.000986,4.556047
hope see,3.000000,0.000108,0.000986,4.037366
hope day,3.000000,0.000108,0.000986,4.515856
hope guys,3.000000,0.000108,0.000986,5.496686
hope chapter,3.000000,0.000108,0.000986,5.304314
hope enjoy,3.000000,0.000108,0.000986,6.690608
sweeping nation,5.000000,0.000180,0.001552,6.769651
outside schools,6.000000,0.000216,0.001823,4.151766
outside dressed,3.000000,0.000108,0.000986,3.253079
outside clowns,3.000000,0.000108,0.000986,1.473230
outside albany,3.000000,0.000108,0.000986,7.076271
see clown,25.000000,0.000900,0.006310,2.110493
see creepy,5.000000,0.000180,0.001552,2.219289
see kids,3.000000,0.000108,0.000986,2.251178
see clowns,7.000000,0.000252,0.002088,1.296526
see people,3.000000,0.000108,0.000986,1.165687
see woods,7.000000,0.000252,0.002088,2.813591
see scary,4.000000,0.000144,0.001273,2.947122
see face,5.000000,0.000180,0.001552,3.285950
see something,9.000000,0.000324,0.002603,3.883216
see notes,9.000000,0.000324,0.002603,5.040668
see chapter,6.000000,0.000216,0.001823,4.442831
state reports,7.000000,0.000252,0.002088,2.988883
state clown,11.000000,0.000396,0.003102,1.779432
state students,6.000000,0.000216,0.001823,3.801348
state police,22.000000,0.000792,0.005654,3.359882
state clowns,8.000000,0.000288,0.002347,1.919977
state saw,4.000000,0.000144,0.001273,3.379883
state twitter,8.000000,0.000288,0.002347,4.997289
state page,3.000000,0.000108,0.000986,4.462747
state campus,3.000000,0.000108,0.000986,4.099841
state laws,3.000000,0.000108,0.000986,5.530587
state streets,3.000000,0.000108,0.000986,4.431975
state university,8.000000,0.000288,0.002347,5.271726
state created,4.000000,0.000144,0.001273,5.382951
state sgt,5.000000,0.000180,0.001552,5.800251
car police,3.000000,0.000108,0.000986,1.962159
car clowns,4.000000,0.000144,0.001273,1.821536
car black,3.000000,0.000108,0.000986,4.534206
car full,3.000000,0.000108,0.000986,4.885604
full clown,11.000000,0.000396,0.003102,2.607754
full clowns,3.000000,0.000108,0.000986,1.767469
full makeup,9.000000,0.000324,0.002603,6.026775
full costumes,5.000000,0.000180,0.001552,5.077975
full costume,5.000000,0.000180,0.001552,5.048122
full letter,5.000000,0.000180,0.001552,5.438989
full text,4.000000,0.000144,0.001273,5.999964
full families,5.000000,0.000180,0.001552,7.475871
possibly armed,3.000000,0.000108,0.000986,5.776988
armed clown,3.000000,0.000108,0.000986,1.419696
armed clowns,3.000000,0.000108,0.000986,1.878695
armed knife,3.000000,0.000108,0.000986,5.312682
armed robberies,4.000000,0.000144,0.001273,6.670806
armed robbery,4.000000,0.000144,0.001273,7.076271
york school,3.000000,0.000108,0.000986,2.971927
york college,3.000000,0.000108,0.000986,5.296842
york city,3.000000,0.000108,0.000986,4.818806
york times,5.000000,0.000180,0.001552,5.604069
pennsylvania police,6.000000,0.000216,0.001823,3.060771
pennsylvania reported,3.000000,0.000108,0.000986,3.553376
pennsylvania creepy,3.000000,0.000108,0.000986,3.198555
pennsylvania received,3.000000,0.000108,0.000986,4.265216
pennsylvania state,4.000000,0.000144,0.001273,4.750429
campus reports,3.000000,0.000108,0.000986,2.778852
campus police,4.000000,0.000144,0.001273,2.292401
campus clowns,3.000000,0.000108,0.000986,1.576414
investigated sheriffs,4.000000,0.000144,0.001273,5.617314
investigated found,3.000000,0.000108,0.000986,5.081170
bushes people,4.000000,0.000144,0.001273,4.106611
bushes scare,4.000000,0.000144,0.001273,6.220605
jumping people,4.000000,0.000144,0.001273,3.844246
jumping scare,4.000000,0.000144,0.001273,5.958240
jumping chasing,3.000000,0.000108,0.000986,6.140562
jumping bushes,3.000000,0.000108,0.000986,7.526856
jumping front,4.000000,0.000144,0.001273,6.506205
jumping cars,3.000000,0.000108,0.000986,6.996228
large clown,3.000000,0.000108,0.000986,1.449549
large children,3.000000,0.000108,0.000986,3.210908
large money,12.000000,0.000432,0.003346,6.728829
large amounts,14.000000,0.000504,0.003826,7.799271
knife clown,6.000000,0.000216,0.001823,2.083856
knife wearing,3.000000,0.000108,0.000986,4.076869
knife mask,4.000000,0.000144,0.001273,4.330934
master deputy,5.000000,0.000180,0.001552,7.245734
master drew,3.000000,0.000108,0.000986,8.145895
master pinciaro,3.000000,0.000108,0.000986,7.883531
serious sick,3.000000,0.000108,0.000986,6.383124
serious joke,3.000000,0.000108,0.000986,5.776988
serious issue,5.000000,0.000180,0.001552,6.243362
serious injuries,3.000000,0.000108,0.000986,6.565445
furious less,4.000000,0.000144,0.001273,7.658192
furious pace,4.000000,0.000144,0.001273,8.993193
furious owe,3.000000,0.000108,0.000986,9.216337
several schools,9.000000,0.000324,0.002603,3.914346
several reports,8.000000,0.000288,0.002347,3.013612
several clown,8.000000,0.000288,0.002347,1.352175
several police,4.000000,0.000144,0.001273,1.546331
several area,3.000000,0.000108,0.000986,2.944482
several arrested,4.000000,0.000144,0.001273,3.630025
several weeks,4.000000,0.000144,0.001273,4.443800
several clowns,23.000000,0.000828,0.005874,2.867226
several people,6.000000,0.000216,0.001823,2.239950
several woods,4.000000,0.000144,0.001273,2.635091
several children,7.000000,0.000252,0.002088,2.980002
several sighting,3.000000,0.000108,0.000986,3.849388
several calls,4.000000,0.000144,0.001273,4.118378
several sightings,6.000000,0.000216,0.001823,2.747636
several lot,6.000000,0.000216,0.001823,4.751627
several states,5.000000,0.000180,0.001552,4.125813
several green,3.000000,0.000108,0.000986,4.013017
several deputy,3.000000,0.000108,0.000986,4.106108
several flashing,5.000000,0.000180,0.001552,5.932610
several sic,4.000000,0.000144,0.001273,4.888486
several conversation,5.000000,0.000180,0.001552,5.691448
several including,3.000000,0.000108,0.000986,4.208762
stories clowns,4.000000,0.000144,0.001273,2.473862
viral movie,3.000000,0.000108,0.000986,5.487636
viral marketing,16.000000,0.000576,0.004296,7.161612
viral stunt,3.000000,0.000108,0.000986,6.700659
viral campaign,4.000000,0.000144,0.001273,6.678186
photos clown,3.000000,0.000108,0.000986,2.381107
dark mask,3.000000,0.000108,0.000986,4.302763
dark side,4.000000,0.000144,0.001273,5.985039
getting dressed,3.000000,0.000108,0.000986,3.356263
getting clown,3.000000,0.000108,0.000986,1.117415
getting children,3.000000,0.000108,0.000986,2.878774
getting involved,3.000000,0.000108,0.000986,5.570017
getting calls,3.000000,0.000108,0.000986,4.576765
getting apartments,3.000000,0.000108,0.000986,4.558416
getting hurt,3.000000,0.000108,0.000986,5.164552
far clown,5.000000,0.000180,0.001552,1.672693
running clown,4.000000,0.000144,0.001273,1.321716
running clowns,4.000000,0.000144,0.001273,1.780714
running car,4.000000,0.000144,0.001273,4.898849
running far,3.000000,0.000108,0.000986,4.698178
running sword,3.000000,0.000108,0.000986,6.536458
issued people,3.000000,0.000108,0.000986,3.177075
issued warning,5.000000,0.000180,0.001552,6.405429
felony charges,4.000000,0.000144,0.001273,6.901329
chief deputy,3.000000,0.000108,0.000986,5.154458
chief ken,6.000000,0.000216,0.001823,7.769418
chief miller,6.000000,0.000216,0.001823,6.788589
chief cameron,3.000000,0.000108,0.000986,6.922120
chief stu,3.000000,0.000108,0.000986,7.769418
posted social,4.000000,0.000144,0.001273,3.682453
posted media,4.000000,0.000144,0.001273,3.575095
posted message,4.000000,0.000144,0.001273,5.055503
posted facebook,12.000000,0.000432,0.003346,5.337354
posted page,3.000000,0.000108,0.000986,4.939671
posted picture,3.000000,0.000108,0.000986,4.821888
posted september,6.000000,0.000216,0.001823,5.572193
posted uk,6.000000,0.000216,0.001823,6.007511
town reports,3.000000,0.000108,0.000986,2.869824
town police,3.000000,0.000108,0.000986,2.095690
defend themselves,3.000000,0.000108,0.000986,6.784919
protect clowns,3.000000,0.000108,0.000986,3.795618
socalled clown,6.000000,0.000216,0.001823,3.336619
socalled clowns,3.000000,0.000108,0.000986,3.102470
own hands,4.000000,0.000144,0.001273,6.091772
please during,6.000000,0.000216,0.001823,6.102822
please keep,7.000000,0.000252,0.002088,6.256972
please house,6.000000,0.000216,0.001823,4.976810
shrine clown,3.000000,0.000108,0.000986,3.847445
announced clown,4.000000,0.000144,0.001273,3.287829
evening october,3.000000,0.000108,0.000986,5.923591
keep clown,3.000000,0.000108,0.000986,1.362538
keep kids,3.000000,0.000108,0.000986,3.623486
keep night,7.000000,0.000252,0.002088,4.723696
keep during,7.000000,0.000252,0.002088,6.074651
keep house,7.000000,0.000252,0.002088,4.948639
keep eye,4.000000,0.000144,0.001273,5.920500
keep track,3.000000,0.000108,0.000986,6.412976
moving bus,3.000000,0.000108,0.000986,6.738399
give name,4.000000,0.000144,0.001273,6.295193
live pond,3.000000,0.000108,0.000986,6.559580
live house,4.000000,0.000144,0.001273,5.082171
fellow clowns,3.000000,0.000108,0.000986,3.613296
totally understand,3.000000,0.000108,0.000986,7.809423
blog posts,3.000000,0.000108,0.000986,7.383755
videos clown,3.000000,0.000108,0.000986,2.001618
videos posted,3.000000,0.000108,0.000986,5.460968
officer greenville,3.000000,0.000108,0.000986,3.606865
officer wrote,3.000000,0.000108,0.000986,5.204469
officer gilberto,4.000000,0.000144,0.001273,7.632217
officer franco,4.000000,0.000144,0.001273,6.715926
kidnap students,3.000000,0.000108,0.000986,5.376885
kidnap kill,3.000000,0.000108,0.000986,6.763179
kidnap teachers,3.000000,0.000108,0.000986,7.106124
child man,3.000000,0.000108,0.000986,3.300135
child seeing,7.000000,0.000252,0.002088,4.846889
child saw,3.000000,0.000108,0.000986,3.532757
child night,11.000000,0.000396,0.003102,4.733848
