Number of pairs,28825.000000
Number of unique pairs,4916
Average pair frequency,5.863507
Pair entropy,8.096612

Pair,Frequency,Proportion,Entropy Term,Mutual Information
miller conference,3.000000,0.000104,0.000954,7.387909
press conference,3.000000,0.000104,0.000954,7.025003
press briefing,3.000000,0.000104,0.000954,7.430469
press secretary,6.000000,0.000208,0.001765,8.123616
press josh,6.000000,0.000208,0.001765,7.612790
press earnest,6.000000,0.000208,0.001765,7.430469
charges laid,3.000000,0.000104,0.000954,7.164765
wear clowns,9.000000,0.000312,0.002520,2.301871
wear mask,5.000000,0.000173,0.001502,4.853881
wear makeup,4.000000,0.000139,0.001233,5.597887
wear masks,5.000000,0.000173,0.001502,5.506537
wear full,6.000000,0.000208,0.001765,6.194407
wear costume,3.000000,0.000104,0.000954,4.919339
added clowns,6.000000,0.000208,0.001765,1.896406
added gang,3.000000,0.000104,0.000954,6.653940
marketing movie,6.000000,0.000208,0.001765,5.829034
marketing ploy,7.000000,0.000243,0.002021,7.648192
marketing stunt,5.000000,0.000173,0.001502,6.859735
marketing campaign,6.000000,0.000208,0.001765,6.731901
rob zombie,11.000000,0.000382,0.003004,8.281727
rob film,7.000000,0.000243,0.002021,6.982444
rob zombies,5.000000,0.000173,0.001502,7.675591
zombie film,4.000000,0.000139,0.001233,6.828293
knifewielding clowns,7.000000,0.000243,0.002021,3.323523
separate reports,3.000000,0.000104,0.000954,3.931768
separate clowns,5.000000,0.000173,0.001502,2.293903
separate sightings,3.000000,0.000104,0.000954,3.953474
columbus ohio,5.000000,0.000173,0.001502,6.777238
columbus police,3.000000,0.000104,0.000954,3.231742
immediately police,6.000000,0.000208,0.001765,3.088641
immediately call,5.000000,0.000173,0.001502,5.013003
immediately respond,3.000000,0.000104,0.000954,7.010615
teachers police,3.000000,0.000104,0.000954,2.705649
friday school,6.000000,0.000208,0.001765,3.603088
friday woman,4.000000,0.000139,0.001233,4.381814
friday attacked,3.000000,0.000104,0.000954,5.673110
friday man,3.000000,0.000104,0.000954,3.599939
friday clowns,5.000000,0.000173,0.001502,1.244081
friday morning,3.000000,0.000104,0.000954,5.031257
friday police,3.000000,0.000104,0.000954,2.107812
friday reported,4.000000,0.000139,0.001233,3.581246
spokeswoman denise,3.000000,0.000104,0.000954,9.179668
eye tv,6.000000,0.000208,0.001765,6.828293
eye opener,6.000000,0.000208,0.001765,8.081056
roads night,13.000000,0.000451,0.003475,6.116997
roads areas,12.000000,0.000416,0.003241,7.257856
roads wooded,12.000000,0.000416,0.003241,7.474920
day clowns,10.000000,0.000347,0.002764,1.148771
day police,5.000000,0.000173,0.001502,1.830180
day kids,10.000000,0.000347,0.002764,3.896972
day see,7.000000,0.000243,0.002021,3.771856
day everyone,3.000000,0.000104,0.000954,4.030238
day ms,4.000000,0.000139,0.001233,5.770172
day age,3.000000,0.000104,0.000954,5.172335
signs clowns,4.000000,0.000139,0.001233,2.144868
signs suspicious,8.000000,0.000278,0.002273,6.630467
signs characters,4.000000,0.000139,0.001233,7.035932
signs activity,8.000000,0.000278,0.002273,7.247242
activity dressed,5.000000,0.000173,0.001502,4.132701
activity clowns,7.000000,0.000243,0.002021,1.743072
activity police,3.000000,0.000104,0.000954,2.270331
activity characters,4.000000,0.000139,0.001233,6.074521
fired direction,3.000000,0.000104,0.000954,7.675591
locate clowns,5.000000,0.000173,0.001502,2.630375
shell casings,3.000000,0.000104,0.000954,10.160498
curfew childrens,6.000000,0.000208,0.001765,7.380988
curfew property,6.000000,0.000208,0.001765,7.010615
curfew ensure,6.000000,0.000208,0.001765,8.183335
foremost fleetwood,8.000000,0.000278,0.002273,7.216059
foremost manor,8.000000,0.000278,0.002273,7.251777
foremost apartments,8.000000,0.000278,0.002273,7.251777
sic safety,12.000000,0.000416,0.003241,6.430796
sic office,4.000000,0.000139,0.001233,5.032079
sic lot,4.000000,0.000139,0.001233,5.665328
sic property,5.000000,0.000173,0.001502,5.912002
sic several,4.000000,0.000139,0.001233,4.851817
sic please,5.000000,0.000173,0.001502,6.248475
sic keep,5.000000,0.000173,0.001502,6.066153
sic complaints,4.000000,0.000139,0.001233,5.900168
sic daily,5.000000,0.000173,0.001502,6.317468
sic priority,7.000000,0.000243,0.002021,7.501238
sic conversation,4.000000,0.000139,0.001233,6.787471
donna clowns,5.000000,0.000173,0.001502,1.797466
donna people,3.000000,0.000104,0.000954,2.949351
donna woods,5.000000,0.000173,0.001502,4.260783
donna son,3.000000,0.000104,0.000954,5.638709
donna theres,4.000000,0.000139,0.001233,5.233244
donna arnold,15.000000,0.000520,0.003935,7.696172
donna residing,3.000000,0.000104,0.000954,8.123616
donna ms,4.000000,0.000139,0.001233,7.112015
arnold people,3.000000,0.000104,0.000954,2.949351
arnold complex,3.000000,0.000104,0.000954,4.852780
arnold son,4.000000,0.000139,0.001233,5.926391
arnold residing,3.000000,0.000104,0.000954,8.123616
friends clowns,3.000000,0.000104,0.000954,0.925627
friends house,4.000000,0.000139,0.001233,4.439367
basketball court,5.000000,0.000173,0.001502,8.243575
court jester,6.000000,0.000208,0.001765,7.221924
past weeks,3.000000,0.000104,0.000954,5.167800
past week,7.000000,0.000243,0.002021,5.135365
past years,3.000000,0.000104,0.000954,4.939541
past months,5.000000,0.000173,0.001502,3.696740
adults juveniles,3.000000,0.000104,0.000954,7.100227
adults five,3.000000,0.000104,0.000954,6.327037
investigation police,3.000000,0.000104,0.000954,2.577816
spread clowns,3.000000,0.000104,0.000954,0.733255
spread social,6.000000,0.000208,0.001765,4.351355
spread media,4.000000,0.000139,0.001233,3.838531
spread states,3.000000,0.000104,0.000954,4.464150
spread nation,3.000000,0.000104,0.000954,5.172335
spread dozens,3.000000,0.000104,0.000954,6.103893
statement clowns,3.000000,0.000104,0.000954,1.244081
hand clowns,5.000000,0.000173,0.001502,1.020937
hand hair,3.000000,0.000104,0.000954,4.533676
hand left,3.000000,0.000104,0.000954,4.834781
reporting clowns,3.000000,0.000104,0.000954,1.937228
reporting people,3.000000,0.000104,0.000954,3.599939
lawful clowns,4.000000,0.000139,0.001233,3.323523
lawful given,3.000000,0.000104,0.000954,8.081056
lawful dress,4.000000,0.000139,0.001233,7.762602
entertainers copycat,3.000000,0.000104,0.000954,8.013917
entertainers discouraging,3.000000,0.000104,0.000954,8.802374
discouraging copycat,4.000000,0.000139,0.001233,8.638071
discouraging behavior,4.000000,0.000139,0.001233,8.091527
discouraging individuals,3.000000,0.000104,0.000954,7.915071
humorous behavior,3.000000,0.000104,0.000954,8.026989
humorous suspicious,3.000000,0.000104,0.000954,6.828293
humorous mimic,3.000000,0.000104,0.000954,9.872816
mimic behavior,3.000000,0.000104,0.000954,8.314671
mimic suspicious,3.000000,0.000104,0.000954,7.115975
dangerous clowns,4.000000,0.000139,0.001233,1.244081
dangerous community,4.000000,0.000139,0.001233,5.247843
dangerous inappropriate,4.000000,0.000139,0.001233,7.387909
dangerous creating,4.000000,0.000139,0.001233,6.781773
dangerous situation,4.000000,0.000139,0.001233,5.190684
dangerous irresponsible,6.000000,0.000208,0.001765,7.793374
inappropriate community,5.000000,0.000173,0.001502,7.144963
inappropriate concern,5.000000,0.000173,0.001502,7.898735
inappropriate creating,5.000000,0.000173,0.001502,8.678893
creating community,5.000000,0.000173,0.001502,6.538827
creating concern,5.000000,0.000173,0.001502,7.292599
needs stop,5.000000,0.000173,0.001502,6.711569
needs greenville,3.000000,0.000104,0.000954,5.154317
lack descriptions,3.000000,0.000104,0.000954,8.774203
lack detail,3.000000,0.000104,0.000954,8.774203
actual clowns,5.000000,0.000173,0.001502,2.448054
hoax marketing,3.000000,0.000104,0.000954,4.896657
carnival workers,3.000000,0.000104,0.000954,8.573533
film clowns,3.000000,0.000104,0.000954,1.089930
opened door,3.000000,0.000104,0.000954,5.957465
fact clowns,4.000000,0.000139,0.001233,1.213309
fact pennywise,4.000000,0.000139,0.001233,5.853060
bay clowns,5.000000,0.000173,0.001502,1.714085
bay police,4.000000,0.000139,0.001233,2.865498
bay area,4.000000,0.000139,0.001233,4.551331
bay department,3.000000,0.000104,0.000954,4.574498
bay wisconsin,4.000000,0.000139,0.001233,6.718478
david kiser,4.000000,0.000139,0.001233,9.313200
persona clowns,3.000000,0.000104,0.000954,2.630375
worked hard,3.000000,0.000104,0.000954,7.282548
respect ronald,3.000000,0.000104,0.000954,7.529408
respect mcdonalds,3.000000,0.000104,0.000954,8.040234
respect participation,3.000000,0.000104,0.000954,9.649672
suspects clowns,4.000000,0.000139,0.001233,1.531763
suspects masks,5.000000,0.000173,0.001502,5.547359
suspects named,4.000000,0.000139,0.001233,6.634137
read people,3.000000,0.000104,0.000954,2.789008
learn play,3.000000,0.000104,0.000954,7.793374
six reports,6.000000,0.000208,0.001765,4.319533
six clowns,6.000000,0.000208,0.001765,2.170843
six year,4.000000,0.000139,0.001233,5.675614
six separate,3.000000,0.000104,0.000954,6.774226
six olds,4.000000,0.000139,0.001233,8.091527
women tophatter,3.000000,0.000104,0.000954,9.061885
showed clowns,7.000000,0.000243,0.002021,2.496844
anonymous clowns,5.000000,0.000173,0.001502,2.535065
anonymous caller,3.000000,0.000104,0.000954,7.561932
gunshots fired,3.000000,0.000104,0.000954,8.214587
drew pinciaro,4.000000,0.000139,0.001233,7.777870
information hair,3.000000,0.000104,0.000954,5.011712
information call,3.000000,0.000104,0.000954,4.469388
information costumes,3.000000,0.000104,0.000954,4.734080
information regarding,6.000000,0.000208,0.001765,6.572360
information becomes,5.000000,0.000173,0.001502,7.036665
information issue,6.000000,0.000208,0.001765,6.481388
persuade woods,4.000000,0.000139,0.001233,5.786839
persuade displaying,4.000000,0.000139,0.001233,9.313200
persuade further,3.000000,0.000104,0.000954,8.263378
displaying large,7.000000,0.000243,0.002021,7.762602
displaying money,6.000000,0.000208,0.001765,7.549611
displaying amounts,7.000000,0.000243,0.002021,8.620053
conversation lot,5.000000,0.000173,0.001502,6.468290
conversation complaints,5.000000,0.000173,0.001502,6.703130
conversation sic,4.000000,0.000139,0.001233,6.787471
regarding dressed,6.000000,0.000208,0.001765,4.796861
regarding clowns,9.000000,0.000312,0.002520,2.476225
regarding sent,6.000000,0.000208,0.001765,6.222157
regarding person,6.000000,0.000208,0.001765,5.101072
regarding residents,6.000000,0.000208,0.001765,5.552000
regarding issue,6.000000,0.000208,0.001765,6.870853
situation clowns,3.000000,0.000104,0.000954,0.433151
situation seriously,3.000000,0.000104,0.000954,4.325687
situation police,3.000000,0.000104,0.000954,1.807708
situation local,6.000000,0.000208,0.001765,4.757820
situation property,6.000000,0.000208,0.001765,5.324216
situation law,6.000000,0.000208,0.001765,4.951011
situation enforcement,6.000000,0.000208,0.001765,5.233244
situation riding,6.000000,0.000208,0.001765,6.982444
situation sic,5.000000,0.000173,0.001502,5.660688
remember clowns,3.000000,0.000104,0.000954,0.895774
remember everything,4.000000,0.000139,0.001233,5.481458
remember property,5.000000,0.000173,0.001502,5.604518
remember ensure,5.000000,0.000173,0.001502,6.777238
remember curfew,5.000000,0.000173,0.001502,7.039602
times reports,3.000000,0.000104,0.000954,2.933239
times children,5.000000,0.000173,0.001502,3.543986
times supervised,5.000000,0.000173,0.001502,7.439202
becomes sent,5.000000,0.000173,0.001502,6.686463
becomes regarding,5.000000,0.000173,0.001502,7.426130
becomes issue,5.000000,0.000173,0.001502,7.335158
issue sent,6.000000,0.000208,0.001765,6.131186
issue residents,6.000000,0.000208,0.001765,5.461028
throwing rock,3.000000,0.000104,0.000954,8.081056
hiking trail,4.000000,0.000139,0.001233,8.620053
figure clowns,4.000000,0.000139,0.001233,1.665294
goes name,4.000000,0.000139,0.001233,6.509839
panic clowns,3.000000,0.000104,0.000954,0.708563
panic threatening,3.000000,0.000104,0.000954,4.732127
panic terroristic,3.000000,0.000104,0.000954,6.341565
completely identity,3.000000,0.000104,0.000954,7.233758
completely hides,3.000000,0.000104,0.000954,8.109227
fire alarm,3.000000,0.000104,0.000954,6.514178
dozen people,3.000000,0.000104,0.000954,3.089113
dozen states,4.000000,0.000139,0.001233,5.444979
dozen cities,3.000000,0.000104,0.000954,6.797041
claimed clowns,7.000000,0.000243,0.002021,2.630375
claimed woods,3.000000,0.000104,0.000954,4.246394
claimed saw,3.000000,0.000104,0.000954,4.882383
patrol area,4.000000,0.000139,0.001233,5.205258
patrol september,3.000000,0.000104,0.000954,6.266412
patrol tnhighwaypatrol,3.000000,0.000104,0.000954,8.694161
used clowns,6.000000,0.000208,0.001765,1.477696
used lure,3.000000,0.000104,0.000954,3.983938
confirmed clowns,5.000000,0.000173,0.001502,1.888438
confirmed police,3.000000,0.000104,0.000954,2.752169
confirmed sightings,3.000000,0.000104,0.000954,3.548009
confirmed hoaxes,3.000000,0.000104,0.000954,5.757852
block street,6.000000,0.000208,0.001765,6.558630
block locust,4.000000,0.000139,0.001233,8.551060
open cases,3.000000,0.000104,0.000954,5.865482
open door,4.000000,0.000139,0.001233,5.888472
gilberto police,3.000000,0.000104,0.000954,4.410397
gilberto greenville,3.000000,0.000104,0.000954,5.847464
gilberto franco,4.000000,0.000139,0.001233,8.956525
franco police,3.000000,0.000104,0.000954,3.494106
franco greenville,3.000000,0.000104,0.000954,4.931173
franco department,3.000000,0.000104,0.000954,5.490789
obstacle lack,3.000000,0.000104,0.000954,9.467350
facing charges,4.000000,0.000139,0.001233,6.576979
detail clowns,3.000000,0.000104,0.000954,2.630375
detail descriptions,3.000000,0.000104,0.000954,8.774203
agency received,3.000000,0.000104,0.000954,6.084845
colors masks,3.000000,0.000104,0.000954,6.605150
colors suspects,3.000000,0.000104,0.000954,7.570230
management greenville,3.000000,0.000104,0.000954,4.931173
management person,3.000000,0.000104,0.000954,5.149862
management received,3.000000,0.000104,0.000954,5.391698
management complaints,3.000000,0.000104,0.000954,6.528777
management letter,3.000000,0.000104,0.000954,6.226496
management indicates,3.000000,0.000104,0.000954,8.445699
appears fleetwood,3.000000,0.000104,0.000954,5.056574
appears manor,3.000000,0.000104,0.000954,5.092292
appears printed,3.000000,0.000104,0.000954,7.713331
printed fleetwood,3.000000,0.000104,0.000954,6.928377
printed manor,3.000000,0.000104,0.000954,6.964095
printed apartments,3.000000,0.000104,0.000954,6.964095
letterhead children,3.000000,0.000104,0.000954,5.572135
letterhead public,3.000000,0.000104,0.000954,6.737321
letterhead reminds,3.000000,0.000104,0.000954,9.872816
reminds children,3.000000,0.000104,0.000954,5.284452
reminds public,4.000000,0.000139,0.001233,6.737321
reminds alone,3.000000,0.000104,0.000954,7.474920
indicates county,3.000000,0.000104,0.000954,5.698428
indicates greenville,3.000000,0.000104,0.000954,5.624320
indicates law,3.000000,0.000104,0.000954,6.637410
conducting due,3.000000,0.000104,0.000954,7.703762
conducting property,3.000000,0.000104,0.000954,7.010615
conducting daily,3.000000,0.000104,0.000954,7.416080
below full,3.000000,0.000104,0.000954,6.322241
below letter,3.000000,0.000104,0.000954,6.131186
below text,3.000000,0.000104,0.000954,6.915305
text message,3.000000,0.000104,0.000954,5.675614
text letter,4.000000,0.000139,0.001233,5.772240
residing complex,3.000000,0.000104,0.000954,6.889662
residing received,3.000000,0.000104,0.000954,6.595671
residing letter,3.000000,0.000104,0.000954,7.430469
activist getting,3.000000,0.000104,0.000954,7.142786
activist bruce,4.000000,0.000139,0.001233,8.486521
activist wilson,4.000000,0.000139,0.001233,8.861215
bruce involved,3.000000,0.000104,0.000954,6.589401
bruce getting,3.000000,0.000104,0.000954,5.756492
bruce wilson,4.000000,0.000139,0.001233,7.474920
wilson involved,3.000000,0.000104,0.000954,6.964095
wilson apartments,3.000000,0.000104,0.000954,5.952494
wilson getting,3.000000,0.000104,0.000954,6.131186
turn harmless,3.000000,0.000104,0.000954,6.812545
hundred children,3.000000,0.000104,0.000954,5.061309
hundred wilson,3.000000,0.000104,0.000954,8.350389
investigative report,4.000000,0.000139,0.001233,5.948370
mother clowns,4.000000,0.000139,0.001233,1.574323
mother police,3.000000,0.000104,0.000954,2.661197
mother called,3.000000,0.000104,0.000954,4.647517
witnessed clowns,6.000000,0.000208,0.001765,2.812697
further large,3.000000,0.000104,0.000954,6.153164
further amounts,3.000000,0.000104,0.000954,7.010615
further displaying,3.000000,0.000104,0.000954,7.703762
released statement,4.000000,0.000139,0.001233,6.376308
body suit,3.000000,0.000104,0.000954,7.126614
reason clowns,3.000000,0.000104,0.000954,1.020937
particular clowns,3.000000,0.000104,0.000954,1.937228
within hours,6.000000,0.000208,0.001765,6.679258
within past,3.000000,0.000104,0.000954,6.123311
wooden fence,3.000000,0.000104,0.000954,9.361990
waiting school,3.000000,0.000104,0.000954,4.200925
waiting clowns,4.000000,0.000139,0.001233,2.311922
waiting bus,3.000000,0.000104,0.000954,6.701730
jumped feet,3.000000,0.000104,0.000954,6.774226
pleasant valley,4.000000,0.000139,0.001233,8.020431
street clowns,7.000000,0.000243,0.002021,1.485243
street morning,3.000000,0.000104,0.000954,4.935946
street person,6.000000,0.000208,0.001765,4.361405
avenue road,3.000000,0.000104,0.000954,6.123311
problem clowns,3.000000,0.000104,0.000954,1.286641
problem wasnt,3.000000,0.000104,0.000954,4.904740
urged call,3.000000,0.000104,0.000954,5.600790
including clowns,11.000000,0.000382,0.003004,2.110500
including juveniles,3.000000,0.000104,0.000954,6.261898
including professional,6.000000,0.000208,0.001765,5.829034
including adults,3.000000,0.000104,0.000954,5.974216
including five,3.000000,0.000104,0.000954,5.488708
including branded,6.000000,0.000208,0.001765,7.494041
tv station,4.000000,0.000139,0.001233,6.422828
help bit,3.000000,0.000104,0.000954,4.973733
help ladybug,3.000000,0.000104,0.000954,5.584642
help chat,3.000000,0.000104,0.000954,5.584642
help noir,3.000000,0.000104,0.000954,5.890023
ill leave,3.000000,0.000104,0.000954,5.883832
ill update,4.000000,0.000139,0.001233,6.951672
everyone school,4.000000,0.000139,0.001233,3.036355
everyone clowns,7.000000,0.000243,0.002021,1.419285
everyone else,4.000000,0.000139,0.001233,5.157671
everyone knew,3.000000,0.000104,0.000954,4.896657
gags clowns,5.000000,0.000173,0.001502,2.224910
gags green,4.000000,0.000139,0.001233,6.130692
gags bay,4.000000,0.000139,0.001233,6.718478
wisconsin clowns,3.000000,0.000104,0.000954,1.714085
caused schools,3.000000,0.000104,0.000954,4.262733
caused clowns,3.000000,0.000104,0.000954,1.331092
caused several,3.000000,0.000104,0.000954,4.691969
stunt movie,4.000000,0.000139,0.001233,6.636591
matters own,4.000000,0.000139,0.001233,8.001013
matters hands,4.000000,0.000139,0.001233,7.926905
looked clowns,4.000000,0.000139,0.001233,0.739525
looked hand,3.000000,0.000104,0.000954,4.475407
knew something,5.000000,0.000173,0.001502,4.603670
knew see,4.000000,0.000139,0.001233,4.078659
middle school,19.000000,0.000659,0.004828,4.706978
middle schools,4.000000,0.000139,0.001233,3.903788
middle clowns,3.000000,0.000104,0.000954,0.684465
middle night,4.000000,0.000139,0.001233,3.973261
middle street,5.000000,0.000173,0.001502,5.346689
september clowns,9.000000,0.000312,0.002520,1.994387
view twitter,3.000000,0.000104,0.000954,6.047804
view image,3.000000,0.000104,0.000954,6.663990
quite seriously,8.000000,0.000278,0.002273,6.405128
quite carefully,3.000000,0.000104,0.000954,8.081056
quite thoroughly,3.000000,0.000104,0.000954,7.857913
masked men,3.000000,0.000104,0.000954,6.964095
youre clowns,9.000000,0.000312,0.002520,1.714085
youre creepy,3.000000,0.000104,0.000954,2.820960
youre face,3.000000,0.000104,0.000954,3.887621
youre paint,3.000000,0.000104,0.000954,5.117073
track clowns,3.000000,0.000104,0.000954,2.024240
party clowns,3.000000,0.000104,0.000954,1.377612
happy clowns,5.000000,0.000173,0.001502,1.637124
sinister clowns,5.000000,0.000173,0.001502,1.937228
sinister manner,3.000000,0.000104,0.000954,6.964095
production clowns,4.000000,0.000139,0.001233,2.630375
production begins,4.000000,0.000139,0.001233,8.486521
production based,4.000000,0.000139,0.001233,8.081056
despite clowns,3.000000,0.000104,0.000954,1.649546
identified clowns,3.000000,0.000104,0.000954,1.714085
kid feel,4.000000,0.000139,0.001233,5.769140
kid confident,4.000000,0.000139,0.001233,8.314671
kid telling,4.000000,0.000139,0.001233,6.928377
confident truth,4.000000,0.000139,0.001233,9.061885
confident telling,4.000000,0.000139,0.001233,8.486521
telling truth,4.000000,0.000139,0.001233,7.675591
telling house,3.000000,0.000104,0.000954,4.875603
telling talk,3.000000,0.000104,0.000954,6.252929
telling fib,3.000000,0.000104,0.000954,8.486521
single clowns,4.000000,0.000139,0.001233,2.630375
national clowns,3.000000,0.000104,0.000954,1.244081
national creepy,4.000000,0.000139,0.001233,3.737251
national trend,3.000000,0.000104,0.000954,5.653308
national halloween,5.000000,0.000173,0.001502,5.126146
alleged clowns,10.000000,0.000347,0.002764,2.407232
alleged threats,4.000000,0.000139,0.001233,4.261742
alleged sightings,6.000000,0.000208,0.001765,4.066802
attention getting,4.000000,0.000139,0.001233,5.725720
asked clowns,6.000000,0.000208,0.001765,1.244081
asked police,5.000000,0.000173,0.001502,2.436316
asked creepy,3.000000,0.000104,0.000954,2.756421
possibility someone,3.000000,0.000104,0.000954,5.387932
possibility getting,3.000000,0.000104,0.000954,6.449639
might people,4.000000,0.000139,0.001233,2.501326
might something,4.000000,0.000139,0.001233,4.120243
might marketing,3.000000,0.000104,0.000954,4.875603
might seem,3.000000,0.000104,0.000954,5.542082
obviously local,5.000000,0.000173,0.001502,5.925425
obviously law,5.000000,0.000173,0.001502,6.118617
obviously situation,5.000000,0.000173,0.001502,6.240506
male dressed,4.000000,0.000139,0.001233,5.238694
male clowns,5.000000,0.000173,0.001502,2.735736
student clowns,6.000000,0.000208,0.001765,1.401710
student police,4.000000,0.000139,0.001233,2.370802
student reported,3.000000,0.000104,0.000954,3.268872
mike clowns,3.000000,0.000104,0.000954,2.024240
mike nelson,5.000000,0.000173,0.001502,8.072757
opportunity children,3.000000,0.000104,0.000954,5.284452
talk clowns,3.000000,0.000104,0.000954,1.089930
talk children,7.000000,0.000243,0.002021,4.185840
talk place,3.000000,0.000104,0.000954,5.055226
avoid clowns,3.000000,0.000104,0.000954,1.714085
avoid dangerous,3.000000,0.000104,0.000954,6.183936
potentially dangerous,4.000000,0.000139,0.001233,7.387909
tell clowns,3.000000,0.000104,0.000954,1.331092
attempting kids,6.000000,0.000208,0.001765,4.973112
attempting woods,10.000000,0.000347,0.002764,5.199053
attempting lure,11.000000,0.000382,0.003004,6.030435
attempting children,8.000000,0.000278,0.002273,4.761204
abc news,5.000000,0.000173,0.001502,5.770172
abc affiliate,3.000000,0.000104,0.000954,7.975696
responsible threats,3.000000,0.000104,0.000954,5.247026
performance art,3.000000,0.000104,0.000954,7.416080
previous reports,3.000000,0.000104,0.000954,4.491383
contacted clowns,4.000000,0.000139,0.001233,2.918057
receive reports,3.000000,0.000104,0.000954,4.779065
receive multiple,3.000000,0.000104,0.000954,6.982444
lurking woods,8.000000,0.000278,0.002273,4.339920
lurking outside,5.000000,0.000173,0.001502,5.410362
claiming clowns,6.000000,0.000208,0.001765,2.918057
claiming lure,4.000000,0.000139,0.001233,5.711981
fueled social,3.000000,0.000104,0.000954,5.044502
fueled media,4.000000,0.000139,0.001233,5.224825
speculation sightings,3.000000,0.000104,0.000954,5.206237
pennywise clowns,4.000000,0.000139,0.001233,1.413980
pennywise stephen,5.000000,0.000173,0.001502,5.602419
pennywise kings,3.000000,0.000104,0.000954,5.883832
zombies called,3.000000,0.000104,0.000954,5.480426
zombies movie,3.000000,0.000104,0.000954,6.444219
zombies film,3.000000,0.000104,0.000954,6.722933
tells people,5.000000,0.000173,0.001502,3.956614
brandishing weapon,3.000000,0.000104,0.000954,7.703762
crime police,3.000000,0.000104,0.000954,2.395494
crime county,3.000000,0.000104,0.000954,3.906669
crime alert,3.000000,0.000104,0.000954,6.183936
crime berks,3.000000,0.000104,0.000954,7.857913
breaking news,3.000000,0.000104,0.000954,5.952494
truck clowns,3.000000,0.000104,0.000954,1.783077
air conditioning,3.000000,0.000104,0.000954,8.123616
followed reports,3.000000,0.000104,0.000954,3.862775
followed clowns,3.000000,0.000104,0.000954,1.714085
carrying black,3.000000,0.000104,0.000954,5.535525
carrying weapons,3.000000,0.000104,0.000954,6.580070
carrying balloons,3.000000,0.000104,0.000954,6.691296
fib house,3.000000,0.000104,0.000954,6.549580
fib talk,3.000000,0.000104,0.000954,7.926905
flier event,5.000000,0.000173,0.001502,7.550428
cheer people,14.000000,0.000486,0.003706,4.734918
cheer laugh,14.000000,0.000486,0.003706,7.223606
cheer kiddies,14.000000,0.000486,0.003706,8.368738
whats wrong,3.000000,0.000104,0.000954,7.084723
gang clowns,3.000000,0.000104,0.000954,1.937228
sadistic clowns,4.000000,0.000139,0.001233,3.100379
comment police,3.000000,0.000104,0.000954,2.577816
whos clowns,3.000000,0.000104,0.000954,1.783077
reality game,4.000000,0.000139,0.001233,7.857913
supposedly spotted,3.000000,0.000104,0.000954,6.376308
taken clowns,3.000000,0.000104,0.000954,0.811217
taken seriously,3.000000,0.000104,0.000954,4.703753
taken custody,3.000000,0.000104,0.000954,6.955045
play flute,5.000000,0.000173,0.001502,7.151520
five clowns,6.000000,0.000208,0.001765,1.857185
five juveniles,3.000000,0.000104,0.000954,6.614719
five minutes,4.000000,0.000139,0.001233,6.209254
five evil,3.000000,0.000104,0.000954,5.187603
begins clowns,4.000000,0.000139,0.001233,2.630375
begins horror,4.000000,0.000139,0.001233,6.877083
begins based,4.000000,0.000139,0.001233,8.081056
based horror,4.000000,0.000139,0.001233,6.471618
based movie,4.000000,0.000139,0.001233,6.549580
based remake,4.000000,0.000139,0.001233,7.857913
palm police,3.000000,0.000104,0.000954,4.004932
palm bay,5.000000,0.000173,0.001502,7.857913
weekend clowns,3.000000,0.000104,0.000954,1.649546
machetewielding clowns,3.000000,0.000104,0.000954,3.323523
pottsville police,3.000000,0.000104,0.000954,3.850781
pickup truck,4.000000,0.000139,0.001233,7.809122
teens clowns,4.000000,0.000139,0.001233,2.070760
teens wearing,3.000000,0.000104,0.000954,4.956491
alert county,3.000000,0.000104,0.000954,4.535277
alert berks,3.000000,0.000104,0.000954,8.486521
terrorist threat,5.000000,0.000173,0.001502,6.066153
terrorist threats,3.000000,0.000104,0.000954,4.890351
donning clowns,3.000000,0.000104,0.000954,3.323523
list clowns,3.000000,0.000104,0.000954,1.857185
throughout country,3.000000,0.000104,0.000954,5.553108
small town,4.000000,0.000139,0.001233,5.688859
phantom clowns,12.000000,0.000416,0.003241,3.243480
phantom theory,5.000000,0.000173,0.001502,8.106374
cryptozoologist loren,3.000000,0.000104,0.000954,9.138846
cryptozoologist coleman,3.000000,0.000104,0.000954,9.138846
cryptozoologist studies,4.000000,0.000139,0.001233,8.396909
loren coleman,5.000000,0.000173,0.001502,9.649672
loren studies,4.000000,0.000139,0.001233,8.396909
coleman studies,4.000000,0.000139,0.001233,8.396909
kansas city,3.000000,0.000104,0.000954,6.836261
omaha schools,3.000000,0.000104,0.000954,5.156551
omaha police,3.000000,0.000104,0.000954,3.599467
theory clowns,4.000000,0.000139,0.001233,2.512592
primal children,4.000000,0.000139,0.001233,5.572135
primal dread,4.000000,0.000139,0.001233,9.649672
primal experience,3.000000,0.000104,0.000954,9.025518
dread children,4.000000,0.000139,0.001233,5.348991
dread presence,3.000000,0.000104,0.000954,8.183335
dread experience,4.000000,0.000139,0.001233,9.090056
experience presence,4.000000,0.000139,0.001233,8.134545
serial killer,10.000000,0.000347,0.002764,7.387909
serial john,8.000000,0.000278,0.002273,7.900472
serial wayne,8.000000,0.000278,0.002273,8.396909
john wayne,13.000000,0.000451,0.003475,8.049508
john gacy,12.000000,0.000416,0.003241,7.775309
wayne clowns,4.000000,0.000139,0.001233,2.070760
wayne gacy,12.000000,0.000416,0.003241,8.271746
gacy clowns,4.000000,0.000139,0.001233,1.876604
